DR;COD_ORGAO;REOP;ORGAO;DT_MOVIMENTO;SALDO_ATUAL;LIMITEVLR_LIMITE_ECT
AM;6300456;1;AC PARINTINS;07/10/2020;23477,36;10
AM;6300464;1;AC CAAPIRANGA;07/10/2020;1867,58;10
AM;6300481;1;AC BERURI;07/10/2020;267,88;10
AM;6300529;1;AC ANAMA;07/10/2020;173,06;10
AM;6300537;1;AC UARINI;07/10/2020;16120,98;10
AM;6300553;1;AC AMATURA;07/10/2020;335,17;10
AM;6300561;1;AC JAPURA;07/10/2020;1285,84;10
AM;6300570;1;AC JURUA;07/10/2020;11738,99;10
AM;6300588;1;AC ALVARAES;07/10/2020;949,96;10
AM;6300596;1;AC EIRUNEPE;07/10/2020;63,77;10
AM;6300600;1;AC HUMAITA;07/10/2020;3138,54;10
AM;6300618;1;AC CANUTAMA;07/10/2020;421,97;10
AM;6300626;1;AC LABREA;07/10/2020;7111,62;10
AM;6300634;2;AC BOCA DO ACRE;07/10/2020;275,48;10
AM;6300642;1;AC PAUINI;07/10/2020;263,35;10
AM;6300651;1;AC ENVIRA;07/10/2020;236,49;10
AM;6300669;1;AC TABATINGA;07/10/2020;1163,42;10
AM;6300677;1;AC IPIXUNA;07/10/2020;365,3;10
AM;6300693;1;AC CACHOEIRINHA;07/10/2020;2787,74;10
AM;6300715;1;AC COMPENSA;07/10/2020;913,97;10
AM;6300723;1;AC MONSENHOR COUTINHO;07/10/2020;18413,69;10
AM;6300731;1;AC PARQUE DEZ;07/10/2020;2419,82;10
AM;6300740;1;AC BOA VISTA DO RAMOS;07/10/2020;208,46;10
AM;6300758;1;AC ANDRE ARAUJO;07/10/2020;1318,35;10
AM;6300812;1;AC SAO SEBASTIAO DO UATUMA;07/10/2020;1461,11;10
AM;6300821;1;AC IRANDUBA;07/10/2020;3224,39;10
AM;6300847;1;AC CIDADE NOVA;07/10/2020;3424,52;10
AM;6300855;1;AC MANAQUIRI;07/10/2020;28,69;10
AM;6300871;1;AC RIO PRETO DA EVA;07/10/2020;445,55;10
AM;6300880;1;AC ITAMARATI;07/10/2020;0;10
AM;6300898;1;AC CAREIRO DA VARZEA;07/10/2020;163,84;10
AM;6300901;1;AC APUÍ;07/10/2020;210,86;10
AM;6300910;1;AC GUAJARA;07/10/2020;1264,16;10
AM;6301002;1;AC PAC/PORTO;07/10/2020;2730,45;10
AM;6301011;1;AC RODOVIÁRIA DE MANAUS;07/10/2020;9651,67;10
AM;6301037;1;AC SHOPPING SAO JOSE;07/10/2020;369,27;10
AM;6301045;1;AC NOEL NUTELLS;07/10/2020;3291,08;10
AM;6301096;1;AC NOVO REMANSO;07/10/2020;9,49;10
AM;6301100;1;AC SHOPPING MILENNIUM CENTER;07/10/2020;4149,95;10
AM;6301169;1;AC STUDIO 5;07/10/2020;2002,3;10
AM;6300022;1;AC NOVO AIRAO;08/10/2020;464,53;10
AM;6300031;1;AC BARCELOS;08/10/2020;920,76;10
AM;6300049;1;AC SANTA IZABEL DO RIO NEGRO;08/10/2020;1093,9;10
AM;6300057;1;AC SALDANHA MARINHO;08/10/2020;3986,57;10
AM;6300065;1;AC PRESIDENTE FIGUEIREDO;08/10/2020;1038,32;10
AM;6300090;1;AC SAO GABRIEL DA CACHOEIRA;08/10/2020;1232,38;10
AM;6300138;1;AC BARREIRINHA;08/10/2020;298,55;10
AM;6300146;2;AC ITAPIRANGA;08/10/2020;10365,85;10
AM;6300154;1;AC MAUES;08/10/2020;458,74;10
AM;6300162;1;AC NHAMUNDA;08/10/2020;525,35;10
AM;6300171;1;AC SILVES;08/10/2020;1963,07;10
AM;6300189;1;AC URUCARA;08/10/2020;204,02;10
AM;6300197;1;AC URUCURITUBA;08/10/2020;1068,89;10
AM;6300201;1;AC ANORI;08/10/2020;18231,71;10
AM;6300219;1;AC AUTAZES;08/10/2020;3095,34;10
AM;6300227;2;AC BORBA;08/10/2020;758,72;10
AM;6300235;1;AC CAREIRO;08/10/2020;274,87;10
AM;6300243;2;AC CODAJAS;08/10/2020;651,11;10
AM;6300251;1;AC MANACAPURU;08/10/2020;238,04;10
AM;6300260;1;AC BENJAMIN CONSTANT;08/10/2020;644,55;10
AM;6300278;2;AC MANICORE;08/10/2020;1560,64;10
AM;6300286;1;AC NOVA OLINDA DO NORTE;08/10/2020;232,27;10
AM;6300294;1;AC NOVO ARIPUANA;08/10/2020;400,56;10
AM;6300308;1;AC TAPAUA;08/10/2020;0;10
AM;6300316;1;AC ATALAIA DO NORTE;08/10/2020;327,77;10
AM;6300324;1;AC ITACOATIARA;08/10/2020;170,34;10
AM;6300332;1;AC SAO JOSE OPERARIO;08/10/2020;665,83;10
AM;6300341;1;AC CARAUARI;08/10/2020;1204,03;10
AM;6300359;1;AC COARI;08/10/2020;909,47;10
AM;6300367;1;AC FONTE BOA;08/10/2020;479,73;10
AM;6300375;1;AC JUTAI;08/10/2020;0,01;10
AM;6300383;1;AC MARAA;08/10/2020;1061,03;10
AM;6300391;1;AC SANTO ANTONIO DO ICA;08/10/2020;519,12;10
AM;6300405;1;AC TONANTINS;08/10/2020;6074,47;10
AM;6300413;1;AC SÃO PAULO DE OLIVENÇA;08/10/2020;202,45;10
AM;6300421;1;AC TEFE;08/10/2020;257,37;10
AM;6300456;1;AC PARINTINS;08/10/2020;23948,95;10
AM;6300464;1;AC CAAPIRANGA;08/10/2020;776,29;10
AM;6300481;1;AC BERURI;08/10/2020;393,63;10
AM;6300529;1;AC ANAMA;08/10/2020;204,06;10
AM;6300537;1;AC UARINI;08/10/2020;12685,94;10
AM;6300553;1;AC AMATURA;08/10/2020;739,15;10
AM;6300561;1;AC JAPURA;08/10/2020;4339,8;10
AM;6300570;1;AC JURUA;08/10/2020;12095,51;10
AM;6300588;1;AC ALVARAES;08/10/2020;947,39;10
AM;6300596;1;AC EIRUNEPE;08/10/2020;162,7;10
AM;6300600;1;AC HUMAITA;08/10/2020;2832,54;10
AM;6300618;1;AC CANUTAMA;08/10/2020;1375,91;10
AM;6300626;1;AC LABREA;08/10/2020;7275,68;10
AM;6300634;2;AC BOCA DO ACRE;08/10/2020;329,33;10
AM;6300642;1;AC PAUINI;08/10/2020;361,03;10
AM;6300651;1;AC ENVIRA;08/10/2020;303,26;10
AM;6300669;1;AC TABATINGA;08/10/2020;1218,53;10
AM;6300677;1;AC IPIXUNA;08/10/2020;355,01;10
AM;6300693;1;AC CACHOEIRINHA;08/10/2020;2244,56;10
AM;6300715;1;AC COMPENSA;08/10/2020;1246,99;10
AM;6300723;1;AC MONSENHOR COUTINHO;08/10/2020;21783,4;10
AM;6300731;1;AC PARQUE DEZ;08/10/2020;857,52;10
AM;6300740;1;AC BOA VISTA DO RAMOS;08/10/2020;649,77;10
AM;6300758;1;AC ANDRE ARAUJO;08/10/2020;1384,43;10
AM;6300812;1;AC SAO SEBASTIAO DO UATUMA;08/10/2020;920,02;10
AM;6300821;1;AC IRANDUBA;08/10/2020;2283,78;10
AM;6300847;1;AC CIDADE NOVA;08/10/2020;3100,1;10
AM;6300855;1;AC MANAQUIRI;08/10/2020;176,12;10
AM;6300871;1;AC RIO PRETO DA EVA;08/10/2020;459,69;10
AM;6300880;1;AC ITAMARATI;08/10/2020;0;10
AM;6300898;1;AC CAREIRO DA VARZEA;08/10/2020;0,04;10
AM;6300901;1;AC APUÍ;08/10/2020;29,43;10
AM;6300910;1;AC GUAJARA;08/10/2020;950,47;10
AM;6301002;1;AC PAC/PORTO;08/10/2020;2893,77;10
AM;6301011;1;AC RODOVIÁRIA DE MANAUS;08/10/2020;11230,2;10
AM;6301037;1;AC SHOPPING SAO JOSE;08/10/2020;342,7;10
AM;6301045;1;AC NOEL NUTELLS;08/10/2020;817,21;10
AM;6301096;1;AC NOVO REMANSO;08/10/2020;2418,11;10
AM;6301100;1;AC SHOPPING MILENNIUM CENTER;08/10/2020;2667,43;10
AM;6301169;1;AC STUDIO 5;08/10/2020;3105,15;10
AM;6300022;1;AC NOVO AIRAO;09/10/2020;360,81;10
AM;6300031;1;AC BARCELOS;09/10/2020;762,66;10
AM;6300049;1;AC SANTA IZABEL DO RIO NEGRO;09/10/2020;1453,36;10
AM;6300057;1;AC SALDANHA MARINHO;09/10/2020;4191,86;10
AM;6300065;1;AC PRESIDENTE FIGUEIREDO;09/10/2020;1296,72;10
AM;6300090;1;AC SAO GABRIEL DA CACHOEIRA;09/10/2020;1362,85;10
AM;6300138;1;AC BARREIRINHA;09/10/2020;343,85;10
AM;6300146;2;AC ITAPIRANGA;09/10/2020;10389,25;10
AM;6300154;1;AC MAUES;09/10/2020;329,57;10
AM;6300162;1;AC NHAMUNDA;09/10/2020;51,35;10
AM;6300171;1;AC SILVES;09/10/2020;2122,32;10
AM;6300189;1;AC URUCARA;09/10/2020;241,02;10
AM;6300197;1;AC URUCURITUBA;09/10/2020;2069,84;10
AM;6300201;1;AC ANORI;09/10/2020;19964,38;10
AM;6300219;1;AC AUTAZES;09/10/2020;2009,3;10
AM;6300227;2;AC BORBA;09/10/2020;901,74;10
AM;6300235;1;AC CAREIRO;09/10/2020;274,87;10
AM;6300243;2;AC CODAJAS;09/10/2020;2315,93;10
AM;6300251;1;AC MANACAPURU;09/10/2020;62,96;10
AM;6300260;1;AC BENJAMIN CONSTANT;09/10/2020;2426,28;10
AM;6300278;2;AC MANICORE;09/10/2020;953,18;10
AM;6300286;1;AC NOVA OLINDA DO NORTE;09/10/2020;144,33;10
AM;6300294;1;AC NOVO ARIPUANA;09/10/2020;50,75;10
AM;6300308;1;AC TAPAUA;09/10/2020;0;10
AM;6300316;1;AC ATALAIA DO NORTE;09/10/2020;323,3;10
AM;6300324;1;AC ITACOATIARA;09/10/2020;592,63;10
AM;6300332;1;AC SAO JOSE OPERARIO;09/10/2020;486,9;10
AM;6300341;1;AC CARAUARI;09/10/2020;669,63;10
AM;6300359;1;AC COARI;09/10/2020;504,09;10
AM;6300367;1;AC FONTE BOA;09/10/2020;56,57;10
AM;6300375;1;AC JUTAI;09/10/2020;2,96;10
AM;6300383;1;AC MARAA;09/10/2020;737,17;10
AM;6300391;1;AC SANTO ANTONIO DO ICA;09/10/2020;538,88;10
AM;6300405;1;AC TONANTINS;09/10/2020;12556,83;10
AM;6300413;1;AC SÃO PAULO DE OLIVENÇA;09/10/2020;0,12;10
AM;6300421;1;AC TEFE;09/10/2020;2078,94;10
AM;6300456;1;AC PARINTINS;09/10/2020;10752,18;10
AM;6300464;1;AC CAAPIRANGA;09/10/2020;1902,07;10
AM;6300481;1;AC BERURI;09/10/2020;488,2;10
AM;6300529;1;AC ANAMA;09/10/2020;283,1;10
AM;6300537;1;AC UARINI;09/10/2020;7870,29;10
AM;6300553;1;AC AMATURA;09/10/2020;378,48;10
AM;6300561;1;AC JAPURA;09/10/2020;5155,7;10
AM;6300570;1;AC JURUA;09/10/2020;12363,57;10
AM;6300588;1;AC ALVARAES;09/10/2020;58,61;10
AM;6300596;1;AC EIRUNEPE;09/10/2020;257,4;10
AM;6300600;1;AC HUMAITA;09/10/2020;3454,33;10
AM;6300618;1;AC CANUTAMA;09/10/2020;302,5;10
AM;6300626;1;AC LABREA;09/10/2020;5799,58;10
AM;6300634;2;AC BOCA DO ACRE;09/10/2020;444,06;10
AM;6300642;1;AC PAUINI;09/10/2020;224,13;10
AM;6300651;1;AC ENVIRA;09/10/2020;258,15;10
AM;6300669;1;AC TABATINGA;09/10/2020;1096,79;10
AM;6300677;1;AC IPIXUNA;09/10/2020;349,07;10
AM;6300693;1;AC CACHOEIRINHA;09/10/2020;4973,43;10
AM;6300715;1;AC COMPENSA;09/10/2020;1197,9;10
AM;6300723;1;AC MONSENHOR COUTINHO;09/10/2020;7461,61;10
AM;6300731;1;AC PARQUE DEZ;09/10/2020;1010,45;10
AM;6300740;1;AC BOA VISTA DO RAMOS;09/10/2020;472,83;10
AM;6300758;1;AC ANDRE ARAUJO;09/10/2020;1560,39;10
AM;6300812;1;AC SAO SEBASTIAO DO UATUMA;09/10/2020;690,14;10
AM;6300821;1;AC IRANDUBA;09/10/2020;2355,05;10
AM;6300847;1;AC CIDADE NOVA;09/10/2020;2944,15;10
AM;6300855;1;AC MANAQUIRI;09/10/2020;240,12;10
AM;6300863;1;AC BALBINA;09/10/2020;116,97;10
AM;6300871;1;AC RIO PRETO DA EVA;09/10/2020;130,71;10
AM;6300880;1;AC ITAMARATI;09/10/2020;0;10
AM;6300898;1;AC CAREIRO DA VARZEA;09/10/2020;0,08;10
AM;6300901;1;AC APUÍ;09/10/2020;38,61;10
AM;6300910;1;AC GUAJARA;09/10/2020;1261,97;10
AM;6301002;1;AC PAC/PORTO;09/10/2020;2140,63;10
AM;6301011;1;AC RODOVIÁRIA DE MANAUS;09/10/2020;3929,05;10
AM;6301037;1;AC SHOPPING SAO JOSE;09/10/2020;432,47;10
AM;6301045;1;AC NOEL NUTELLS;09/10/2020;907,7;10
AM;6301096;1;AC NOVO REMANSO;09/10/2020;161,43;10
AM;6301100;1;AC SHOPPING MILENNIUM CENTER;09/10/2020;2562,29;10
AM;6301169;1;AC STUDIO 5;09/10/2020;4794,8;10
AM;6300022;1;AC NOVO AIRAO;13/10/2020;251,86;10
AM;6300031;1;AC BARCELOS;13/10/2020;397,26;10
AM;6300049;1;AC SANTA IZABEL DO RIO NEGRO;13/10/2020;2082,43;10
AM;6300057;1;AC SALDANHA MARINHO;13/10/2020;5567,83;10
AM;6300065;1;AC PRESIDENTE FIGUEIREDO;13/10/2020;3247,38;10
AM;6300090;1;AC SAO GABRIEL DA CACHOEIRA;13/10/2020;258,6;10
AM;6300138;1;AC BARREIRINHA;13/10/2020;490,47;10
AM;6300146;2;AC ITAPIRANGA;13/10/2020;11077,1;10
AM;6300154;1;AC MAUES;13/10/2020;462,78;10
AM;6300162;1;AC NHAMUNDA;13/10/2020;117,35;10
AM;6300171;1;AC SILVES;13/10/2020;2354,52;10
AM;6300189;1;AC URUCARA;13/10/2020;289,48;10
AM;6300197;1;AC URUCURITUBA;13/10/2020;3103,57;10
AM;6300201;1;AC ANORI;13/10/2020;23821,66;10
AM;6300219;1;AC AUTAZES;13/10/2020;1242,22;10
AM;6300227;2;AC BORBA;13/10/2020;970,72;10
AM;6300235;1;AC CAREIRO;13/10/2020;480,94;10
AM;6300243;2;AC CODAJAS;13/10/2020;1163,04;10
AM;6300251;1;AC MANACAPURU;13/10/2020;986,75;10
AM;6300260;1;AC BENJAMIN CONSTANT;13/10/2020;539,17;10
AM;6300278;2;AC MANICORE;13/10/2020;1352,4;10
AM;6300286;1;AC NOVA OLINDA DO NORTE;13/10/2020;154,33;10
AM;6300294;1;AC NOVO ARIPUANA;13/10/2020;571,69;10
AM;6300308;1;AC TAPAUA;13/10/2020;0;10
AM;6300316;1;AC ATALAIA DO NORTE;13/10/2020;202,39;10
AM;6300324;1;AC ITACOATIARA;13/10/2020;261,26;10
AM;6300332;1;AC SAO JOSE OPERARIO;13/10/2020;471,69;10
AM;6300341;1;AC CARAUARI;13/10/2020;526,78;10
AM;6300359;1;AC COARI;13/10/2020;97,03;10
AM;6300367;1;AC FONTE BOA;13/10/2020;36,39;10
AM;6300375;1;AC JUTAI;13/10/2020;2,96;10
AM;6300383;1;AC MARAA;13/10/2020;831,71;10
AM;6300391;1;AC SANTO ANTONIO DO ICA;13/10/2020;571,22;10
AM;6300405;1;AC TONANTINS;13/10/2020;16971,11;10
AM;6300413;1;AC SÃO PAULO DE OLIVENÇA;13/10/2020;203,7;10
AM;6300421;1;AC TEFE;13/10/2020;472,14;10
AM;6300456;1;AC PARINTINS;13/10/2020;11513,23;10
AM;6300464;1;AC CAAPIRANGA;13/10/2020;625,73;10
AM;6300481;1;AC BERURI;13/10/2020;483,75;10
AM;6300529;1;AC ANAMA;13/10/2020;838,6;10
AM;6300537;1;AC UARINI;13/10/2020;8210,78;10
AM;6300553;1;AC AMATURA;13/10/2020;347,38;10
AM;6300561;1;AC JAPURA;13/10/2020;5690,19;10
AM;6300570;1;AC JURUA;13/10/2020;12363,57;10
AM;6300588;1;AC ALVARAES;13/10/2020;930,91;10
AM;6300596;1;AC EIRUNEPE;13/10/2020;269,4;10
AM;6300600;1;AC HUMAITA;13/10/2020;1879,82;10
AM;6300618;1;AC CANUTAMA;13/10/2020;209,73;10
AM;6300626;1;AC LABREA;13/10/2020;5920,98;10
AM;6300634;2;AC BOCA DO ACRE;13/10/2020;278,56;10
AM;6300642;1;AC PAUINI;13/10/2020;684,08;10
AM;6300651;1;AC ENVIRA;13/10/2020;223,14;10
AM;6300669;1;AC TABATINGA;13/10/2020;956,29;10
AM;6300677;1;AC IPIXUNA;13/10/2020;349,8;10
AM;6300693;1;AC CACHOEIRINHA;13/10/2020;2961,22;10
AM;6300715;1;AC COMPENSA;13/10/2020;926,56;10
AM;6300723;1;AC MONSENHOR COUTINHO;13/10/2020;10596,67;10
AM;6300731;1;AC PARQUE DEZ;13/10/2020;1253,61;10
AM;6300740;1;AC BOA VISTA DO RAMOS;13/10/2020;117,77;10
AM;6300758;1;AC ANDRE ARAUJO;13/10/2020;933,24;10
AM;6300812;1;AC SAO SEBASTIAO DO UATUMA;13/10/2020;714,57;10
AM;6300821;1;AC IRANDUBA;13/10/2020;4832,21;10
AM;6300847;1;AC CIDADE NOVA;13/10/2020;2988,85;10
AM;6300855;1;AC MANAQUIRI;13/10/2020;368,55;10
AM;6300871;1;AC RIO PRETO DA EVA;13/10/2020;203,91;10
AM;6300880;1;AC ITAMARATI;13/10/2020;0;10
AM;6300898;1;AC CAREIRO DA VARZEA;13/10/2020;498,45;10
AM;6300901;1;AC APUÍ;13/10/2020;0,76;10
AM;6300910;1;AC GUAJARA;13/10/2020;1362,21;10
AM;6301002;1;AC PAC/PORTO;13/10/2020;1877,13;10
AM;6301011;1;AC RODOVIÁRIA DE MANAUS;13/10/2020;2474,49;10
AM;6301037;1;AC SHOPPING SAO JOSE;13/10/2020;443,52;10
AM;6301045;1;AC NOEL NUTELLS;13/10/2020;1170,3;10
AM;6301096;1;AC NOVO REMANSO;13/10/2020;4446,88;10
AM;6301100;1;AC SHOPPING MILENNIUM CENTER;13/10/2020;7204,74;10
AM;6301169;1;AC STUDIO 5;13/10/2020;1970,46;10
AM;6300022;1;AC NOVO AIRAO;14/10/2020;378,68;10
AM;6300031;1;AC BARCELOS;14/10/2020;511,01;10
AM;6300049;1;AC SANTA IZABEL DO RIO NEGRO;14/10/2020;2082,43;10
AM;6300057;1;AC SALDANHA MARINHO;14/10/2020;4271,62;10
AM;6300065;1;AC PRESIDENTE FIGUEIREDO;14/10/2020;594,13;10
AM;6300090;1;AC SAO GABRIEL DA CACHOEIRA;14/10/2020;612,85;10
AM;6300138;1;AC BARREIRINHA;14/10/2020;354,19;10
AM;6300146;2;AC ITAPIRANGA;14/10/2020;13331,39;10
AM;6300154;1;AC MAUES;14/10/2020;486,51;10
AM;6300162;1;AC NHAMUNDA;14/10/2020;148,35;10
AM;6300171;1;AC SILVES;14/10/2020;2095,46;10
AM;6300189;1;AC URUCARA;14/10/2020;334,48;10
AM;6300197;1;AC URUCURITUBA;14/10/2020;3983,85;10
AM;6300201;1;AC ANORI;14/10/2020;28042,86;10
AM;6300219;1;AC AUTAZES;14/10/2020;2040,6;10
AM;6300227;2;AC BORBA;14/10/2020;1016,25;10
AM;6300235;1;AC CAREIRO;14/10/2020;115,84;10
AM;6300243;2;AC CODAJAS;14/10/2020;1312,24;10
AM;6300251;1;AC MANACAPURU;14/10/2020;1457,62;10
AM;6300260;1;AC BENJAMIN CONSTANT;14/10/2020;781,74;10
AM;6300278;2;AC MANICORE;14/10/2020;1057,36;10
AM;6300286;1;AC NOVA OLINDA DO NORTE;14/10/2020;226,36;10
AM;6300294;1;AC NOVO ARIPUANA;14/10/2020;656,41;10
AM;6300308;1;AC TAPAUA;14/10/2020;0;10
AM;6300316;1;AC ATALAIA DO NORTE;14/10/2020;287,69;10
AM;6300324;1;AC ITACOATIARA;14/10/2020;326,53;10
AM;6300332;1;AC SAO JOSE OPERARIO;14/10/2020;414,12;10
AM;6300341;1;AC CARAUARI;14/10/2020;464,09;10
AM;6300359;1;AC COARI;14/10/2020;168,71;10
AM;6300367;1;AC FONTE BOA;14/10/2020;123,52;10
AM;6300375;1;AC JUTAI;14/10/2020;62,96;10
AM;6300383;1;AC MARAA;14/10/2020;1841,45;10
AM;6300391;1;AC SANTO ANTONIO DO ICA;14/10/2020;689,86;10
AM;6300405;1;AC TONANTINS;14/10/2020;19806,35;10
AM;6300413;1;AC SÃO PAULO DE OLIVENÇA;14/10/2020;54,16;10
AM;6300421;1;AC TEFE;14/10/2020;887,63;10
AM;6300456;1;AC PARINTINS;14/10/2020;12349,66;10
AM;6300464;1;AC CAAPIRANGA;14/10/2020;682,79;10
AM;6300481;1;AC BERURI;14/10/2020;504,68;10
AM;6300529;1;AC ANAMA;14/10/2020;289,8;10
AM;6300537;1;AC UARINI;14/10/2020;12930,11;10
AM;6300553;1;AC AMATURA;14/10/2020;545,64;10
AM;6300561;1;AC JAPURA;14/10/2020;5690,19;10
AM;6300570;1;AC JURUA;14/10/2020;12486,14;10
AM;6300588;1;AC ALVARAES;14/10/2020;251,19;10
AM;6300596;1;AC EIRUNEPE;14/10/2020;324,15;10
AM;6300600;1;AC HUMAITA;14/10/2020;1666,33;10
AM;6300618;1;AC CANUTAMA;14/10/2020;1245,76;10
AM;6300626;1;AC LABREA;14/10/2020;59,21;10
AM;6300634;2;AC BOCA DO ACRE;14/10/2020;254,22;10
AM;6300642;1;AC PAUINI;14/10/2020;416,2;10
AM;6300651;1;AC ENVIRA;14/10/2020;198,13;10
AM;6300669;1;AC TABATINGA;14/10/2020;1079,49;10
AM;6300677;1;AC IPIXUNA;14/10/2020;436,69;10
AM;6300693;1;AC CACHOEIRINHA;14/10/2020;6139,2;10
AM;6300715;1;AC COMPENSA;14/10/2020;2041,85;10
AM;6300723;1;AC MONSENHOR COUTINHO;14/10/2020;13933,73;10
AM;6300731;1;AC PARQUE DEZ;14/10/2020;806,21;10
AM;6300740;1;AC BOA VISTA DO RAMOS;14/10/2020;343,42;10
AM;6300758;1;AC ANDRE ARAUJO;14/10/2020;916,06;10
AM;6300812;1;AC SAO SEBASTIAO DO UATUMA;14/10/2020;719,43;10
AM;6300821;1;AC IRANDUBA;14/10/2020;1840,35;10
AM;6300847;1;AC CIDADE NOVA;14/10/2020;2980,43;10
AM;6300855;1;AC MANAQUIRI;14/10/2020;457,05;10
AM;6300871;1;AC RIO PRETO DA EVA;14/10/2020;1208,3;10
AM;6300880;1;AC ITAMARATI;14/10/2020;43;10
AM;6300898;1;AC CAREIRO DA VARZEA;14/10/2020;12,42;10
AM;6300901;1;AC APUÍ;14/10/2020;414,39;10
AM;6300910;1;AC GUAJARA;14/10/2020;1029,54;10
AM;6301002;1;AC PAC/PORTO;14/10/2020;4527,4;10
AM;6301011;1;AC RODOVIÁRIA DE MANAUS;14/10/2020;5613,65;10
AM;6301037;1;AC SHOPPING SAO JOSE;14/10/2020;989,17;10
AM;6301045;1;AC NOEL NUTELLS;14/10/2020;3552,6;10
AM;6301096;1;AC NOVO REMANSO;14/10/2020;5265,9;10
AM;6301100;1;AC SHOPPING MILENNIUM CENTER;14/10/2020;3852,25;10
AM;6301169;1;AC STUDIO 5;14/10/2020;2241,92;10
AM;6300022;1;AC NOVO AIRAO;15/10/2020;304,65;10
AM;6300031;1;AC BARCELOS;15/10/2020;624,91;10
AM;6300049;1;AC SANTA IZABEL DO RIO NEGRO;15/10/2020;888,85;10
AM;6300057;1;AC SALDANHA MARINHO;15/10/2020;5662,43;10
AM;6300065;1;AC PRESIDENTE FIGUEIREDO;15/10/2020;867,03;10
AM;6300090;1;AC SAO GABRIEL DA CACHOEIRA;15/10/2020;325,08;10
AM;6300138;1;AC BARREIRINHA;15/10/2020;285,76;10
AM;6300146;2;AC ITAPIRANGA;15/10/2020;4285,31;10
AM;6300154;1;AC MAUES;15/10/2020;13,78;10
AM;6300162;1;AC NHAMUNDA;15/10/2020;169,35;10
AM;6300171;1;AC SILVES;15/10/2020;2550,36;10
AM;6300189;1;AC URUCARA;15/10/2020;375,03;10
AM;6300197;1;AC URUCURITUBA;15/10/2020;2941,6;10
AM;6300201;1;AC ANORI;15/10/2020;33460,88;10
AM;6300219;1;AC AUTAZES;15/10/2020;526,71;10
AM;6300227;2;AC BORBA;15/10/2020;956,78;10
AM;6300235;1;AC CAREIRO;15/10/2020;4,8;10
AM;6300243;2;AC CODAJAS;15/10/2020;1118,68;10
AM;6300251;1;AC MANACAPURU;15/10/2020;1342,75;10
AM;6300260;1;AC BENJAMIN CONSTANT;15/10/2020;521,55;10
AM;6300278;2;AC MANICORE;15/10/2020;578,03;10
AM;6300286;1;AC NOVA OLINDA DO NORTE;15/10/2020;276,36;10
AM;6300294;1;AC NOVO ARIPUANA;15/10/2020;847,92;10
AM;6300308;1;AC TAPAUA;15/10/2020;0;10
AM;6300316;1;AC ATALAIA DO NORTE;15/10/2020;7,23;10
AM;6300324;1;AC ITACOATIARA;15/10/2020;677,14;10
AM;6300332;1;AC SAO JOSE OPERARIO;15/10/2020;409,3;10
AM;6300341;1;AC CARAUARI;15/10/2020;499,46;10
AM;6300359;1;AC COARI;15/10/2020;124,07;10
AM;6300367;1;AC FONTE BOA;15/10/2020;144,52;10
AM;6300375;1;AC JUTAI;15/10/2020;227;10
AM;6300383;1;AC MARAA;15/10/2020;1949,1;10
AM;6300391;1;AC SANTO ANTONIO DO ICA;15/10/2020;1088,91;10
AM;6300405;1;AC TONANTINS;15/10/2020;25684,98;10
AM;6300413;1;AC SÃO PAULO DE OLIVENÇA;15/10/2020;27,46;10
AM;6300464;1;AC CAAPIRANGA;15/10/2020;1572,28;10
AM;6300481;1;AC BERURI;15/10/2020;498,02;10
AM;6300529;1;AC ANAMA;15/10/2020;524,59;10
AM;6300537;1;AC UARINI;15/10/2020;17731,56;10
AM;6300553;1;AC AMATURA;15/10/2020;353,84;10
AM;6300561;1;AC JAPURA;15/10/2020;6227,3;10
AM;6300570;1;AC JURUA;15/10/2020;12747,31;10
AM;6300588;1;AC ALVARAES;15/10/2020;638,86;10
AM;6300596;1;AC EIRUNEPE;15/10/2020;373,14;10
AM;6300600;1;AC HUMAITA;15/10/2020;1946,33;10
AM;6300618;1;AC CANUTAMA;15/10/2020;251,57;10
AM;6300626;1;AC LABREA;15/10/2020;436,89;10
AM;6300634;2;AC BOCA DO ACRE;15/10/2020;156,77;10
AM;6300642;1;AC PAUINI;15/10/2020;289,1;10
AM;6300651;1;AC ENVIRA;15/10/2020;202,67;10
AM;6300669;1;AC TABATINGA;15/10/2020;1028,73;10
AM;6300677;1;AC IPIXUNA;15/10/2020;347,2;10
AM;6300693;1;AC CACHOEIRINHA;15/10/2020;4387,68;10
AM;6300715;1;AC COMPENSA;15/10/2020;814,52;10
AM;6300723;1;AC MONSENHOR COUTINHO;15/10/2020;17245,06;10
AM;6300731;1;AC PARQUE DEZ;15/10/2020;721,74;10
AM;6300740;1;AC BOA VISTA DO RAMOS;15/10/2020;119,08;10
AM;6300758;1;AC ANDRE ARAUJO;15/10/2020;828,96;10
AM;6300812;1;AC SAO SEBASTIAO DO UATUMA;15/10/2020;673,69;10
AM;6300821;1;AC IRANDUBA;15/10/2020;3906,06;10
AM;6300847;1;AC CIDADE NOVA;15/10/2020;2789,72;10
AM;6300855;1;AC MANAQUIRI;15/10/2020;8,05;10
AM;6300863;1;AC BALBINA;15/10/2020;116,97;10
AM;6300871;1;AC RIO PRETO DA EVA;15/10/2020;269,34;10
AM;6300880;1;AC ITAMARATI;15/10/2020;0;10
AM;6300898;1;AC CAREIRO DA VARZEA;15/10/2020;28,39;10
AM;6300901;1;AC APUÍ;15/10/2020;2,66;10
