DR;COD_ORGAO;REOP;ORGAO;DT_MOVIMENTO;SALDO_ATUAL;LIMITEVLR_LIMITE_ECT
RO;26300222;1;AC PRESIDENTE MEDICI;28/12/2020;266,12;700
RO;26300281;1;AC COSTA MARQUES;28/12/2020;390,1;10
RO;26300290;1;AC COLORADO DO OESTE;28/12/2020;78,05;10
RO;26300311;1;AC ROLIM DE MOURA;28/12/2020;481,43;10
RO;26300320;1;AC CEREJEIRAS;28/12/2020;100,4;10
RO;26300362;1;AC ALVORADA DO OESTE;28/12/2020;188,41;10
RO;26300371;1;AC ALTA FLORESTA DO OESTE;28/12/2020;902,13;1000
RO;26300389;1;AC MACHADINHO;28/12/2020;493,77;10
RO;26300397;1;AC NOVA BRASILANDIA;28/12/2020;372,53;10
RO;26300401;1;AC NOVA MAMORE;28/12/2020;432,89;10
RO;26300419;1;AC CABIXI;28/12/2020;225,57;10
RO;26300427;1;AC SAO MIGUEL DO GUAPORE;28/12/2020;253,32;500
RO;26300435;1;AC SANTA LUZIA;28/12/2020;337,76;10
RO;26300443;1;AC CANDEIAS;28/12/2020;201,22;10
RO;26300460;1;AC JATUARANA;28/12/2020;1217,93;10
RO;26300478;1;AC TANCREDO NEVES;28/12/2020;1921,5;10
RO;26300516;1;AC CORUMBIARA;28/12/2020;428,08;10
RO;26300524;1;AC CASTANHEIRA;28/12/2020;55,5;10
RO;26300532;1;AC MIRANTE DA SERRA;28/12/2020;307,76;10
RO;26300541;1;AC SERINGUEIRAS;28/12/2020;1658,04;10
RO;26300559;1;AC URUPA;28/12/2020;78,22;10
RO;26300567;1;AC ITAPUÃ DO OESTE;28/12/2020;455,91;10
RO;26300583;1;AC BURITIS;28/12/2020;1929,27;10
RO;26300591;1;AC CHUPINGUAIA;28/12/2020;303,48;10
RO;26300605;1;AC SAO FELIPE DO OESTE;28/12/2020;168,69;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;28/12/2020;329,61;10
RO;26300621;1;AC CAMPO NOVO;28/12/2020;216,13;10
RO;26300630;1;AC SHOPPING CIDADÃO;28/12/2020;331,51;10
RO;26300664;1;AC NOVA UNIÃO;28/12/2020;338,18;500
RO;26300672;1;AC ALTO PARAISO;28/12/2020;490,05;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;28/12/2020;216;10
RO;26300699;1;AC THEOBROMA;28/12/2020;305,54;10
RO;26300702;1;AC VALE DO PARAISO;28/12/2020;124,45;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;28/12/2020;463,37;10
RO;26300729;1;AC MINISTRO ANDREAZZA;28/12/2020;144,49;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;28/12/2020;104,93;500
RO;26300753;1;AC MONTE NEGRO;28/12/2020;25,15;10
RO;26300761;1;AC PARECIS;28/12/2020;209,43;10
RO;26300770;1;AC VILA EXTREMA;28/12/2020;305,79;10
RO;26300788;1;AC PIMENTEIRAS;28/12/2020;85,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;28/12/2020;306,24;10
RO;26300869;1;AC RIO CRESPO;28/12/2020;434,16;10
RO;26300877;1;AC TEIXEIROPOLIS;28/12/2020;333,81;10
RO;26300885;1;AC VALE DO ANARY;28/12/2020;400,73;10
RO;26300893;1;AC CUJUBIM;28/12/2020;476,27;10
RO;26300907;1;AC CACAULANDIA;28/12/2020;92,38;10
RO;60167;1;AC JACI PARANA;29/12/2020;107,96;10
RO;60680;1;AC TARILANDIA;29/12/2020;213,45;10
RO;26300010;1;AC CENTRAL DE PORTO VELHO;29/12/2020;488,18;10
RO;26300028;1;AC SAO SEBASTIAO;29/12/2020;494,56;10
RO;26300036;1;AC ARIQUEMES;29/12/2020;923,19;10
RO;26300044;1;AC GUAJARA MIRIM;29/12/2020;639,02;10
RO;26300061;1;AC CACOAL;29/12/2020;1563,23;10
RO;26300087;1;AC JI-PARANA;29/12/2020;412,59;3000
RO;26300109;1;AC VILHENA;29/12/2020;798,59;10
RO;26300184;1;AC PIMENTA BUENO;29/12/2020;658,55;10
RO;26300192;1;AC OURO PRETO DO OESTE;29/12/2020;1351,1;1500
RO;26300206;1;AC JARU;29/12/2020;302,3;10
RO;26300214;1;AC ESPIGAO DO OESTE;29/12/2020;108,82;800
RO;26300222;1;AC PRESIDENTE MEDICI;29/12/2020;19,46;700
RO;26300281;1;AC COSTA MARQUES;29/12/2020;365,83;10
RO;26300290;1;AC COLORADO DO OESTE;29/12/2020;331,75;10
RO;26300311;1;AC ROLIM DE MOURA;29/12/2020;216,18;10
RO;26300320;1;AC CEREJEIRAS;29/12/2020;542,8;10
RO;26300362;1;AC ALVORADA DO OESTE;29/12/2020;336,56;10
RO;26300371;1;AC ALTA FLORESTA DO OESTE;29/12/2020;337,78;1000
RO;26300389;1;AC MACHADINHO;29/12/2020;763,9;10
RO;26300397;1;AC NOVA BRASILANDIA;29/12/2020;324,79;10
RO;26300401;1;AC NOVA MAMORE;29/12/2020;335,83;10
RO;26300419;1;AC CABIXI;29/12/2020;181,76;10
RO;26300427;1;AC SAO MIGUEL DO GUAPORE;29/12/2020;196,3;500
RO;26300435;1;AC SANTA LUZIA;29/12/2020;184,16;10
RO;26300443;1;AC CANDEIAS;29/12/2020;509,83;10
RO;26300460;1;AC JATUARANA;29/12/2020;395,71;10
RO;26300478;1;AC TANCREDO NEVES;29/12/2020;2740,04;10
RO;26300516;1;AC CORUMBIARA;29/12/2020;428,08;10
RO;26300524;1;AC CASTANHEIRA;29/12/2020;454,25;10
RO;26300532;1;AC MIRANTE DA SERRA;29/12/2020;294,03;10
RO;26300541;1;AC SERINGUEIRAS;29/12/2020;520,27;10
RO;26300559;1;AC URUPA;29/12/2020;369,97;10
RO;26300567;1;AC ITAPUÃ DO OESTE;29/12/2020;465,11;10
RO;26300583;1;AC BURITIS;29/12/2020;499,29;10
RO;26300591;1;AC CHUPINGUAIA;29/12/2020;486,53;10
RO;26300605;1;AC SAO FELIPE DO OESTE;29/12/2020;120,8;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;29/12/2020;496,24;10
RO;26300630;1;AC SHOPPING CIDADÃO;29/12/2020;368,41;10
RO;26300664;1;AC NOVA UNIÃO;29/12/2020;473,88;500
RO;26300672;1;AC ALTO PARAISO;29/12/2020;81,25;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;29/12/2020;370,55;10
RO;26300699;1;AC THEOBROMA;29/12/2020;676,84;10
RO;26300702;1;AC VALE DO PARAISO;29/12/2020;105,71;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;29/12/2020;228,52;10
RO;26300729;1;AC MINISTRO ANDREAZZA;29/12/2020;198,23;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;29/12/2020;282,38;500
RO;26300753;1;AC MONTE NEGRO;29/12/2020;182,84;10
RO;26300761;1;AC PARECIS;29/12/2020;188,44;10
RO;26300770;1;AC VILA EXTREMA;29/12/2020;396,27;10
RO;26300788;1;AC PIMENTEIRAS;29/12/2020;97,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;29/12/2020;351,24;10
RO;26300869;1;AC RIO CRESPO;29/12/2020;442,56;10
RO;26300877;1;AC TEIXEIROPOLIS;29/12/2020;353,56;10
RO;26300885;1;AC VALE DO ANARY;29/12/2020;372,83;10
RO;26300893;1;AC CUJUBIM;29/12/2020;487,94;10
RO;26300907;1;AC CACAULANDIA;29/12/2020;313,66;10
RO;60167;1;AC JACI PARANA;30/12/2020;107,96;10
RO;60680;1;AC TARILANDIA;30/12/2020;309,74;10
RO;26300010;1;AC CENTRAL DE PORTO VELHO;30/12/2020;680,59;10
RO;26300028;1;AC SAO SEBASTIAO;30/12/2020;461,89;10
RO;26300036;1;AC ARIQUEMES;30/12/2020;814,87;10
RO;26300044;1;AC GUAJARA MIRIM;30/12/2020;397,33;10
RO;26300061;1;AC CACOAL;30/12/2020;1515,4;10
RO;26300087;1;AC JI-PARANA;30/12/2020;586,77;3000
RO;26300109;1;AC VILHENA;30/12/2020;487,84;10
RO;26300184;1;AC PIMENTA BUENO;30/12/2020;882,51;10
RO;26300192;1;AC OURO PRETO DO OESTE;30/12/2020;1113,28;1500
RO;26300206;1;AC JARU;30/12/2020;233,32;10
RO;26300214;1;AC ESPIGAO DO OESTE;30/12/2020;73,57;800
RO;26300222;1;AC PRESIDENTE MEDICI;30/12/2020;48,66;700
RO;26300281;1;AC COSTA MARQUES;30/12/2020;485,73;10
RO;26300290;1;AC COLORADO DO OESTE;30/12/2020;60;10
RO;26300311;1;AC ROLIM DE MOURA;30/12/2020;138,79;10
RO;26300320;1;AC CEREJEIRAS;30/12/2020;9,01;10
RO;26300362;1;AC ALVORADA DO OESTE;30/12/2020;93,18;10
RO;26300371;1;AC ALTA FLORESTA DO OESTE;30/12/2020;353,63;1000
RO;26300389;1;AC MACHADINHO;30/12/2020;465,98;10
RO;26300397;1;AC NOVA BRASILANDIA;30/12/2020;135,44;10
RO;26300401;1;AC NOVA MAMORE;30/12/2020;262,93;10
RO;26300419;1;AC CABIXI;30/12/2020;198,76;10
RO;26300427;1;AC SAO MIGUEL DO GUAPORE;30/12/2020;0;500
RO;26300435;1;AC SANTA LUZIA;30/12/2020;348,81;10
RO;26300443;1;AC CANDEIAS;30/12/2020;254,12;10
RO;26300460;1;AC JATUARANA;30/12/2020;178,49;10
RO;26300478;1;AC TANCREDO NEVES;30/12/2020;3274,82;10
RO;26300516;1;AC CORUMBIARA;30/12/2020;272,21;10
RO;26300524;1;AC CASTANHEIRA;30/12/2020;46,92;10
RO;26300532;1;AC MIRANTE DA SERRA;30/12/2020;380,43;10
RO;26300541;1;AC SERINGUEIRAS;30/12/2020;265,56;10
RO;26300559;1;AC URUPA;30/12/2020;216,47;10
RO;26300567;1;AC ITAPUÃ DO OESTE;30/12/2020;509,61;10
RO;26300583;1;AC BURITIS;30/12/2020;455,89;10
RO;26300591;1;AC CHUPINGUAIA;30/12/2020;374,13;10
RO;26300605;1;AC SAO FELIPE DO OESTE;30/12/2020;120,8;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;30/12/2020;428,86;10
RO;26300630;1;AC SHOPPING CIDADÃO;30/12/2020;384,61;10
RO;26300664;1;AC NOVA UNIÃO;30/12/2020;490,75;500
RO;26300672;1;AC ALTO PARAISO;30/12/2020;195,25;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;30/12/2020;317,25;10
RO;26300699;1;AC THEOBROMA;30/12/2020;288,49;10
RO;26300702;1;AC VALE DO PARAISO;30/12/2020;209,71;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;30/12/2020;335,52;10
RO;26300729;1;AC MINISTRO ANDREAZZA;30/12/2020;260,68;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;30/12/2020;133,43;500
RO;26300753;1;AC MONTE NEGRO;30/12/2020;46,1;10
RO;26300761;1;AC PARECIS;30/12/2020;74,4;10
RO;26300770;1;AC VILA EXTREMA;30/12/2020;438,16;10
RO;26300788;1;AC PIMENTEIRAS;30/12/2020;97,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;30/12/2020;104,87;10
RO;26300869;1;AC RIO CRESPO;30/12/2020;327,69;10
RO;26300877;1;AC TEIXEIROPOLIS;30/12/2020;353,56;10
RO;26300885;1;AC VALE DO ANARY;30/12/2020;415,23;10
RO;26300893;1;AC CUJUBIM;30/12/2020;487,98;10
RO;26300907;1;AC CACAULANDIA;30/12/2020;27,66;10
RO;60680;1;AC TARILANDIA;05/01/2021;478,08;10
RO;26300036;1;AC ARIQUEMES;05/01/2021;1336,97;10
RO;26300044;1;AC GUAJARA MIRIM;05/01/2021;1115,7;10
RO;26300061;1;AC CACOAL;05/01/2021;1767,62;10
RO;26300087;1;AC JI-PARANA;05/01/2021;683,38;3000
RO;26300109;1;AC VILHENA;05/01/2021;786,97;10
RO;26300184;1;AC PIMENTA BUENO;05/01/2021;361,54;10
RO;26300192;1;AC OURO PRETO DO OESTE;05/01/2021;823,43;1500
RO;26300206;1;AC JARU;05/01/2021;262,43;10
RO;26300214;1;AC ESPIGAO DO OESTE;05/01/2021;289,54;800
RO;26300222;1;AC PRESIDENTE MEDICI;05/01/2021;335,71;700
RO;26300281;1;AC COSTA MARQUES;05/01/2021;270,72;10
RO;26300290;1;AC COLORADO DO OESTE;05/01/2021;0,11;10
RO;26300311;1;AC ROLIM DE MOURA;05/01/2021;283,18;10
RO;26300320;1;AC CEREJEIRAS;05/01/2021;369,91;10
RO;26300362;1;AC ALVORADA DO OESTE;05/01/2021;509,7;10
RO;26300371;1;AC ALTA FLORESTA DO OESTE;05/01/2021;402,26;1000
RO;26300389;1;AC MACHADINHO;05/01/2021;701,95;10
RO;26300397;1;AC NOVA BRASILANDIA;05/01/2021;500,99;10
RO;26300401;1;AC NOVA MAMORE;05/01/2021;355,78;10
RO;26300419;1;AC CABIXI;05/01/2021;242,15;10
RO;26300427;1;AC SAO MIGUEL DO GUAPORE;05/01/2021;214,14;500
RO;26300435;1;AC SANTA LUZIA;05/01/2021;126,09;10
RO;26300443;1;AC CANDEIAS;05/01/2021;411,77;10
RO;26300516;1;AC CORUMBIARA;05/01/2021;241,66;10
RO;26300524;1;AC CASTANHEIRA;05/01/2021;76,3;10
RO;26300532;1;AC MIRANTE DA SERRA;05/01/2021;314,49;10
RO;26300541;1;AC SERINGUEIRAS;05/01/2021;584,96;10
RO;26300559;1;AC URUPA;05/01/2021;336,34;10
RO;26300567;1;AC ITAPUÃ DO OESTE;05/01/2021;674,21;10
RO;26300583;1;AC BURITIS;05/01/2021;1185,34;10
RO;26300591;1;AC CHUPINGUAIA;05/01/2021;462,88;10
RO;26300605;1;AC SAO FELIPE DO OESTE;05/01/2021;156,8;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;05/01/2021;500;10
RO;26300621;1;AC CAMPO NOVO;05/01/2021;321,57;10
RO;26300630;1;AC SHOPPING CIDADÃO;05/01/2021;405,61;10
RO;26300664;1;AC NOVA UNIÃO;05/01/2021;458,4;500
RO;26300672;1;AC ALTO PARAISO;05/01/2021;276,9;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;05/01/2021;358,05;10
RO;26300699;1;AC THEOBROMA;05/01/2021;516,49;10
RO;26300702;1;AC VALE DO PARAISO;05/01/2021;286,01;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;05/01/2021;351,9;10
RO;26300729;1;AC MINISTRO ANDREAZZA;05/01/2021;260,68;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;05/01/2021;272,77;500
RO;26300753;1;AC MONTE NEGRO;05/01/2021;152,1;10
RO;26300761;1;AC PARECIS;05/01/2021;98,4;10
RO;26300788;1;AC PIMENTEIRAS;05/01/2021;145,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;05/01/2021;152,17;10
RO;26300869;1;AC RIO CRESPO;05/01/2021;127,69;10
RO;26300877;1;AC TEIXEIROPOLIS;05/01/2021;385,71;10
RO;26300885;1;AC VALE DO ANARY;05/01/2021;425,53;10
RO;26300893;1;AC CUJUBIM;05/01/2021;470;10
RO;26300907;1;AC CACAULANDIA;05/01/2021;77,56;10
RO;60167;1;AC JACI PARANA;06/01/2021;39,19;10
RO;60680;1;AC TARILANDIA;06/01/2021;255,96;10
RO;26300010;1;AC CENTRAL DE PORTO VELHO;06/01/2021;1206,37;10
RO;26300028;1;AC SAO SEBASTIAO;06/01/2021;497,02;10
RO;26300036;1;AC ARIQUEMES;06/01/2021;868,82;10
RO;26300044;1;AC GUAJARA MIRIM;06/01/2021;605,79;10
RO;26300061;1;AC CACOAL;06/01/2021;1223,12;10
RO;26300087;1;AC JI-PARANA;06/01/2021;284,49;3000
RO;26300109;1;AC VILHENA;06/01/2021;749,48;10
RO;26300184;1;AC PIMENTA BUENO;06/01/2021;343,8;10
RO;26300192;1;AC OURO PRETO DO OESTE;06/01/2021;808,89;1500
RO;26300206;1;AC JARU;06/01/2021;721,26;10
RO;26300214;1;AC ESPIGAO DO OESTE;06/01/2021;364,49;800
RO;26300222;1;AC PRESIDENTE MEDICI;06/01/2021;461,31;700
RO;26300281;1;AC COSTA MARQUES;06/01/2021;343,92;10
RO;26300290;1;AC COLORADO DO OESTE;06/01/2021;101,26;10
RO;26300311;1;AC ROLIM DE MOURA;06/01/2021;210,68;10
RO;26300320;1;AC CEREJEIRAS;06/01/2021;359,9;10
RO;26300362;1;AC ALVORADA DO OESTE;06/01/2021;127,96;10
RO;26300371;1;AC ALTA FLORESTA DO OESTE;06/01/2021;496,06;1000
RO;26300389;1;AC MACHADINHO;06/01/2021;758,08;10
RO;26300397;1;AC NOVA BRASILANDIA;06/01/2021;474,79;10
RO;26300401;1;AC NOVA MAMORE;06/01/2021;394,01;10
RO;26300419;1;AC CABIXI;06/01/2021;392,1;10
RO;26300427;1;AC SAO MIGUEL DO GUAPORE;06/01/2021;405,02;500
RO;26300435;1;AC SANTA LUZIA;06/01/2021;246,47;10
RO;26300443;1;AC CANDEIAS;06/01/2021;276,45;10
RO;26300460;1;AC JATUARANA;06/01/2021;1271,02;10
RO;26300478;1;AC TANCREDO NEVES;06/01/2021;1555,86;10
RO;26300516;1;AC CORUMBIARA;06/01/2021;238,35;10
RO;26300524;1;AC CASTANHEIRA;06/01/2021;88,3;10
RO;26300532;1;AC MIRANTE DA SERRA;06/01/2021;332,88;10
RO;26300541;1;AC SERINGUEIRAS;06/01/2021;716,43;10
RO;26300559;1;AC URUPA;06/01/2021;300,81;10
RO;26300567;1;AC ITAPUÃ DO OESTE;06/01/2021;681,21;10
RO;26300583;1;AC BURITIS;06/01/2021;463,18;10
RO;26300591;1;AC CHUPINGUAIA;06/01/2021;268,43;10
RO;26300605;1;AC SAO FELIPE DO OESTE;06/01/2021;162,85;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;06/01/2021;476,02;10
RO;26300621;1;AC CAMPO NOVO;06/01/2021;339,97;10
RO;26300630;1;AC SHOPPING CIDADÃO;06/01/2021;462,61;10
RO;26300664;1;AC NOVA UNIÃO;06/01/2021;351,86;500
RO;26300672;1;AC ALTO PARAISO;06/01/2021;28,43;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;06/01/2021;386,49;10
RO;26300699;1;AC THEOBROMA;06/01/2021;574,59;10
RO;26300702;1;AC VALE DO PARAISO;06/01/2021;22,56;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;06/01/2021;360,85;10
RO;26300729;1;AC MINISTRO ANDREAZZA;06/01/2021;288,18;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;06/01/2021;202,92;500
RO;26300753;1;AC MONTE NEGRO;06/01/2021;290,06;10
RO;26300761;1;AC PARECIS;06/01/2021;298,01;10
RO;26300770;1;AC VILA EXTREMA;06/01/2021;193,05;10
RO;26300788;1;AC PIMENTEIRAS;06/01/2021;157,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;06/01/2021;365,57;10
RO;26300869;1;AC RIO CRESPO;06/01/2021;211,69;10
RO;26300877;1;AC TEIXEIROPOLIS;06/01/2021;473,56;10
RO;26300885;1;AC VALE DO ANARY;06/01/2021;341,52;10
RO;26300893;1;AC CUJUBIM;06/01/2021;440,18;10
RO;26300907;1;AC CACAULANDIA;06/01/2021;155,31;10
RO;60167;1;AC JACI PARANA;07/01/2021;79,19;10
RO;60680;1;AC TARILANDIA;07/01/2021;275,96;10
RO;26300010;1;AC CENTRAL DE PORTO VELHO;07/01/2021;837,31;10
RO;26300028;1;AC SAO SEBASTIAO;07/01/2021;499,11;10
RO;26300036;1;AC ARIQUEMES;07/01/2021;1914,19;10
RO;26300044;1;AC GUAJARA MIRIM;07/01/2021;1004,95;10
RO;26300061;1;AC CACOAL;07/01/2021;2753,07;10
RO;26300087;1;AC JI-PARANA;07/01/2021;428,84;3000
RO;26300109;1;AC VILHENA;07/01/2021;743,78;10
RO;26300184;1;AC PIMENTA BUENO;07/01/2021;344,23;10
RO;26300192;1;AC OURO PRETO DO OESTE;07/01/2021;972,69;1500
RO;26300206;1;AC JARU;07/01/2021;339,45;10
RO;26300214;1;AC ESPIGAO DO OESTE;07/01/2021;98,41;800
RO;26300222;1;AC PRESIDENTE MEDICI;07/01/2021;88,3;700
RO;26300281;1;AC COSTA MARQUES;07/01/2021;370,77;10
RO;26300290;1;AC COLORADO DO OESTE;07/01/2021;51,85;10
RO;26300311;1;AC ROLIM DE MOURA;07/01/2021;191,99;10
RO;26300320;1;AC CEREJEIRAS;07/01/2021;343,05;10
RO;26300362;1;AC ALVORADA DO OESTE;07/01/2021;289,07;10
RO;26300371;1;AC ALTA FLORESTA DO OESTE;07/01/2021;666,45;1000
RO;26300389;1;AC MACHADINHO;07/01/2021;805,58;10
RO;26300397;1;AC NOVA BRASILANDIA;07/01/2021;386,75;10
RO;26300401;1;AC NOVA MAMORE;07/01/2021;430,5;10
RO;26300419;1;AC CABIXI;07/01/2021;1191,86;10
RO;26300427;1;AC SAO MIGUEL DO GUAPORE;07/01/2021;339,77;500
RO;26300435;1;AC SANTA LUZIA;07/01/2021;250,43;10
RO;26300443;1;AC CANDEIAS;07/01/2021;391;10
RO;26300460;1;AC JATUARANA;07/01/2021;1919,42;10
RO;26300478;1;AC TANCREDO NEVES;07/01/2021;3006,3;10
RO;26300516;1;AC CORUMBIARA;07/01/2021;224,24;10
RO;26300524;1;AC CASTANHEIRA;07/01/2021;98,3;10
RO;26300532;1;AC MIRANTE DA SERRA;07/01/2021;419,91;10
RO;26300541;1;AC SERINGUEIRAS;07/01/2021;1182,71;10
RO;26300559;1;AC URUPA;07/01/2021;364,41;10
RO;26300567;1;AC ITAPUÃ DO OESTE;07/01/2021;702,96;10
RO;26300583;1;AC BURITIS;07/01/2021;971,33;10
RO;26300591;1;AC CHUPINGUAIA;07/01/2021;429,88;10
RO;26300605;1;AC SAO FELIPE DO OESTE;07/01/2021;207,15;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;07/01/2021;486,49;10
RO;26300621;1;AC CAMPO NOVO;07/01/2021;363,92;10
RO;26300630;1;AC SHOPPING CIDADÃO;07/01/2021;616,97;10
RO;26300664;1;AC NOVA UNIÃO;07/01/2021;491,26;500
RO;26300672;1;AC ALTO PARAISO;07/01/2021;103,43;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;07/01/2021;386,86;10
RO;26300699;1;AC THEOBROMA;07/01/2021;675,48;10
RO;26300702;1;AC VALE DO PARAISO;07/01/2021;21,71;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;07/01/2021;419,65;10
RO;26300729;1;AC MINISTRO ANDREAZZA;07/01/2021;288,18;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;07/01/2021;214,99;500
RO;26300753;1;AC MONTE NEGRO;07/01/2021;45,66;10
RO;26300761;1;AC PARECIS;07/01/2021;543,11;10
RO;26300770;1;AC VILA EXTREMA;07/01/2021;371,05;10
RO;26300788;1;AC PIMENTEIRAS;07/01/2021;181,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;07/01/2021;318,94;10
RO;26300877;1;AC TEIXEIROPOLIS;07/01/2021;491,07;10
RO;26300885;1;AC VALE DO ANARY;07/01/2021;341,52;10
RO;26300893;1;AC CUJUBIM;07/01/2021;466,62;10
RO;26300907;1;AC CACAULANDIA;07/01/2021;258,95;10
RO;60167;1;AC JACI PARANA;08/01/2021;73,03;10
RO;60680;1;AC TARILANDIA;08/01/2021;302,01;10
RO;26300010;1;AC CENTRAL DE PORTO VELHO;08/01/2021;634,91;10
RO;26300028;1;AC SAO SEBASTIAO;08/01/2021;495,33;10
RO;26300036;1;AC ARIQUEMES;08/01/2021;1093,63;10
RO;26300044;1;AC GUAJARA MIRIM;08/01/2021;1663,13;10
RO;26300087;1;AC JI-PARANA;08/01/2021;641,1;3000
RO;26300109;1;AC VILHENA;08/01/2021;713,06;10
RO;26300184;1;AC PIMENTA BUENO;08/01/2021;389,58;10
RO;26300192;1;AC OURO PRETO DO OESTE;08/01/2021;1409,19;1500
RO;26300206;1;AC JARU;08/01/2021;368,82;10
RO;26300214;1;AC ESPIGAO DO OESTE;08/01/2021;138,27;800
RO;26300222;1;AC PRESIDENTE MEDICI;08/01/2021;341,09;700
RO;26300281;1;AC COSTA MARQUES;08/01/2021;305,75;10
RO;26300290;1;AC COLORADO DO OESTE;08/01/2021;89,37;10
RO;26300311;1;AC ROLIM DE MOURA;08/01/2021;423,92;10
RO;26300320;1;AC CEREJEIRAS;08/01/2021;494,41;10
RO;26300362;1;AC ALVORADA DO OESTE;08/01/2021;265,62;10
RO;26300371;1;AC ALTA FLORESTA DO OESTE;08/01/2021;494,65;1000
RO;26300389;1;AC MACHADINHO;08/01/2021;832,02;10
RO;26300397;1;AC NOVA BRASILANDIA;08/01/2021;387,65;10
RO;26300401;1;AC NOVA MAMORE;08/01/2021;437,43;10
RO;26300419;1;AC CABIXI;08/01/2021;194,71;10
RO;26300427;1;AC SAO MIGUEL DO GUAPORE;08/01/2021;142,94;500
RO;26300435;1;AC SANTA LUZIA;08/01/2021;305,43;10
RO;26300443;1;AC CANDEIAS;08/01/2021;259,56;10
RO;26300460;1;AC JATUARANA;08/01/2021;496,21;10
RO;26300478;1;AC TANCREDO NEVES;08/01/2021;1402,52;10
RO;26300516;1;AC CORUMBIARA;08/01/2021;265,84;10
RO;26300524;1;AC CASTANHEIRA;08/01/2021;98,3;10
RO;26300532;1;AC MIRANTE DA SERRA;08/01/2021;461,28;10
RO;26300541;1;AC SERINGUEIRAS;08/01/2021;1873,76;10
RO;26300559;1;AC URUPA;08/01/2021;348,01;10
RO;26300567;1;AC ITAPUÃ DO OESTE;08/01/2021;702,96;10
RO;26300583;1;AC BURITIS;08/01/2021;471,2;10
RO;26300591;1;AC CHUPINGUAIA;08/01/2021;263,16;10
RO;26300605;1;AC SAO FELIPE DO OESTE;08/01/2021;242,15;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;08/01/2021;303,83;10
RO;26300621;1;AC CAMPO NOVO;08/01/2021;436,96;10
RO;26300630;1;AC SHOPPING CIDADÃO;08/01/2021;222,97;10
RO;26300664;1;AC NOVA UNIÃO;08/01/2021;495,35;500
RO;26300672;1;AC ALTO PARAISO;08/01/2021;67,78;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;08/01/2021;435,7;10
RO;26300699;1;AC THEOBROMA;08/01/2021;739,73;10
RO;26300702;1;AC VALE DO PARAISO;08/01/2021;22,05;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;08/01/2021;298,69;10
RO;26300729;1;AC MINISTRO ANDREAZZA;08/01/2021;194,03;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;08/01/2021;201,54;500
RO;26300753;1;AC MONTE NEGRO;08/01/2021;140,67;10
RO;26300761;1;AC PARECIS;08/01/2021;191,11;10
RO;26300770;1;AC VILA EXTREMA;08/01/2021;240,77;10
RO;26300788;1;AC PIMENTEIRAS;08/01/2021;181,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;08/01/2021;134,45;10
RO;26300869;1;AC RIO CRESPO;08/01/2021;227,74;10
RO;26300877;1;AC TEIXEIROPOLIS;08/01/2021;467,14;10
RO;26300885;1;AC VALE DO ANARY;08/01/2021;356,98;10
RO;26300893;1;AC CUJUBIM;08/01/2021;465,09;10
RO;26300907;1;AC CACAULANDIA;08/01/2021;258,95;10
RO;26300028;1;AC SAO SEBASTIAO;09/01/2021;521,63;10
RO;26300729;1;AC MINISTRO ANDREAZZA;09/01/2021;194,03;10
RO;60167;1;AC JACI PARANA;11/01/2021;66,53;10
RO;60680;1;AC TARILANDIA;11/01/2021;245,79;10
