DR;COD_ORGAO;REOP;ORGAO;DT_MOVIMENTO;SALDO_ATUAL;LIMITEVLR_LIMITE_ECT
PA;28300360;1;AC AUGUSTO CORREA;04/12/2020;401,82;500
PA;28300378;1;AC BONITO;04/12/2020;545,45;500
PA;28300386;2;AC ITAITUBA;04/12/2020;1315,83;10
PA;28300394;1;AC IGARAPE ACU;04/12/2020;917,45;500
PA;28300416;2;AC MARABA;04/12/2020;2371,95;10
PA;28300424;1;AC MARACANA;04/12/2020;51,65;500
PA;28300432;1;AC MARAPANIM;04/12/2020;0;500
PA;28300441;1;AC COLARES;04/12/2020;531,56;10
PA;28300459;1;AC TAILANDIA;04/12/2020;341,08;10
PA;28300475;1;AC MOCAJUBA;04/12/2020;497,91;10
PA;28300483;1;AC INHANGAPI;04/12/2020;130,92;10
PA;28300491;2;AC MONTE ALEGRE;04/12/2020;98,79;10
PA;28300505;1;AC MOSQUEIRO;04/12/2020;532,23;10
PA;28300513;1;AC IRITUIA;04/12/2020;397,95;500
PA;28300521;1;AC MAE DO RIO;04/12/2020;212,28;200
PA;28300530;2;AC OBIDOS;04/12/2020;126,52;10
PA;28300548;1;AC AURORA DO PARA;04/12/2020;360,44;10
PA;28300556;1;AC MAGALHAES BARATA;04/12/2020;481,66;10
PA;28300564;1;AC NOVA TIMBOTEUA;04/12/2020;0;500
PA;28300572;1;AC ICOARACI;04/12/2020;481,71;10
PA;28300581;1;AC PEIXE BOI;04/12/2020;9,79;10
PA;28300599;1;AC PRIMAVERA;04/12/2020;617,17;500
PA;28300602;1;AC SANTA ISABEL DO PARA;04/12/2020;792,88;10
PA;28300611;2;AC JACAREACANGA;04/12/2020;4480,81;10
PA;28300629;1;AC SALINOPOLIS;04/12/2020;387;10
PA;28300637;1;AC SANTA MARIA DO PARA;04/12/2020;250,62;10
PA;28300645;1;AC SANTAREM NOVO;04/12/2020;0;10
PA;28300653;2;AC SANTAREM;04/12/2020;6092,32;10
PA;28300661;1;AC SANTO ANTONIO DO TAUA;04/12/2020;231,55;10
PA;28300688;2;AC PARAUAPEBAS;04/12/2020;2155,09;10
PA;28300696;1;AC TERRA FIRME;04/12/2020;1400,05;10
PA;28300700;1;AC SAO CAETANO DE ODIVELAS;04/12/2020;353,34;500
PA;28300718;1;AC SOURE;04/12/2020;323,65;10
PA;28300726;1;AC SAO DOMINGOS DO CAPIM;04/12/2020;506,83;10
PA;28300734;1;AC TOME ACU;04/12/2020;530,61;10
PA;28300742;1;AC SAO FRANCISCO DO PARA;04/12/2020;320,65;10
PA;28300769;1;AC SAO MIGUEL DO GUAMA;04/12/2020;287,84;500
PA;28300777;1;AC VIGIA;04/12/2020;210,38;500
PA;28300785;1;AC VISEU;04/12/2020;103,04;10
PA;28300793;2;AC BELTERRA;04/12/2020;0;300
PA;28300815;1;AC BAGRE;04/12/2020;552,61;10
PA;28300823;2;AC REDENCAO;04/12/2020;8062,94;10
PA;28300831;2;AC JACUNDA;04/12/2020;223,65;10
PA;28300840;1;AC IPIXUNA DO PARA;04/12/2020;0;500
PA;28300858;1;AC MOJU;04/12/2020;106,08;500
PA;28300866;2;AC SANTANA DO ARAGUAIA;04/12/2020;251,2;700
PA;28300874;2;AC BARREIRA DOS CAMPOS;04/12/2020;398,51;10
PA;28300882;2;AC ITUPIRANGA;04/12/2020;80,2;10
PA;28300891;2;AC SAO DOMINGOS DO ARAGUAIA;04/12/2020;712,67;10
PA;28300904;2;AC BRASIL NOVO;04/12/2020;346,35;10
PA;28300912;1;AC QUATIPURU;04/12/2020;226,78;10
PA;28300921;2;AC ABEL FIGUEIREDO;04/12/2020;53,9;10
PA;28300939;2;AC SAO JOAO DO ARAGUAIA;04/12/2020;23,9;10
PA;28300947;1;AC CAPITAO POCO;04/12/2020;454,54;500
PA;28300963;1;AC PARAGOMINAS;04/12/2020;862,64;10
PA;28300971;1;AC CABANAGEM;04/12/2020;1762,29;700
PA;28300980;2;AC GURUPA;04/12/2020;45,78;10
PA;28300998;1;AC NAZARE;04/12/2020;2439,7;10
PA;28301013;1;AC TELEGRAFO SEM FIO;04/12/2020;2191,07;10
PA;28301021;2;AC PORTO DE MOZ;04/12/2020;431,15;10
PA;28301030;2;AC SENADOR JOSE PORFIRIO;04/12/2020;93;10
PA;28301048;2;AC AVEIRO;04/12/2020;356,61;10
PA;28301056;2;AC RUROPOLIS;04/12/2020;254,86;10
PA;28301064;2;AC FARO;04/12/2020;295,28;10
PA;28301072;2;AC TERRA SANTA;04/12/2020;210,45;10
PA;28301081;2;AC JURUTI;04/12/2020;289,71;10
PA;28301099;2;AC ORIXIMINA;04/12/2020;361,01;10
PA;28301102;2;AC MOJUI DOS CAMPOS;04/12/2020;395,95;10
PA;28301111;1;AC BUJARU;04/12/2020;420,42;500
PA;28301129;2;AC PRAINHA;04/12/2020;2,73;10
PA;28301137;2;AC RONDON DO PARA;04/12/2020;228,15;700
PA;28301145;2;AC CASTELO DOS SONHOS;04/12/2020;216,26;10
PA;28301153;1;AC OUREM;04/12/2020;96,84;500
PA;28301200;1;AC LIMOEIRO DO AJURU;04/12/2020;98,51;10
PA;28301218;1;AC OEIRAS DO PARA;04/12/2020;210,62;10
PA;28301226;1;AC SANTA CRUZ DO ARARI;04/12/2020;237,75;10
PA;28301234;1;AC JURUNAS;04/12/2020;0;10
PA;28301242;1;AC PEDREIRA;04/12/2020;2080,33;1000
PA;28301269;2;AC PORTO TROMBETAS;04/12/2020;47,84;10
PA;28301285;2;AC SAO FELIX DO XINGU;04/12/2020;472,57;10
PA;28301293;2;AC MONTE DOURADO;04/12/2020;964,67;10
PA;28301366;2;AC RIO MARIA;04/12/2020;479,55;500
PA;28301412;2;AC FLORESTA DO ARAGUAIA;04/12/2020;554;10
PA;28301421;2;AC ANAPU;04/12/2020;468,3;10
PA;28301439;2;AC CARAJAS;04/12/2020;250,07;10
PA;28301447;2;AC XINGUARA;04/12/2020;384,86;10
PA;28301455;2;AC TUCUMA;04/12/2020;779,04;10
PA;28301471;2;AC URUARA;04/12/2020;299,09;10
PA;28301480;2;AC SANTA MARIA DAS BARREIRAS;04/12/2020;470,15;10
PA;28301498;1;AC VILA DOS CABANOS;04/12/2020;574,94;10
PA;28301501;2;AC DOM ELISEU;04/12/2020;112,56;10
PA;28301510;2;AC CURIONOPOLIS;04/12/2020;247;10
PA;28301528;2;AC OURILANDIA DO NORTE;04/12/2020;0;10
PA;28301536;1;AC SAO JOAO DE PIRABAS;04/12/2020;441;10
PA;28301544;2;AC PACAJA;04/12/2020;76,67;10
PA;28301552;1;AC CONCORDIA DO PARA;04/12/2020;577,61;10
PA;28301561;2;AC SAO GERALDO DO ARAGUAIA;04/12/2020;514,97;10
PA;28301579;2;AC MEDICILANDIA;04/12/2020;533,04;10
PA;28301587;1;AC GARRAFAO DO NORTE;04/12/2020;263,33;10
PA;28301617;2;AC BREJO GRANDE DO ARAGUAIA;04/12/2020;94,54;10
PA;28301625;2;AC BOM JESUS DO TOCANTINS;04/12/2020;259,02;10
PA;28301676;1;AC NOVA ESPERANCA DO PIRIA;04/12/2020;299,38;500
PA;28301684;1;AC SANTA LUZIA DO PARA;04/12/2020;183,86;10
PA;28301692;1;AC TERRA ALTA;04/12/2020;266,28;500
PA;28301706;1;AC ULIANOPOLIS;04/12/2020;35,32;10
PA;28301714;2;AC AGUA AZUL DO NORTE;04/12/2020;341,94;500
PA;28301722;2;AC BREU BRANCO;04/12/2020;1334,47;10
PA;28301731;2;AC CUMARU DO NORTE;04/12/2020;444,45;10
PA;28301749;2;AC ELDORADO DOS CARAJAS;04/12/2020;1536,82;10
PA;28301757;2;AC GOIANESIA DO PARA;04/12/2020;282,62;500
PA;28301765;2;AC NOVO REPARTIMENTO;04/12/2020;0;10
PA;28301773;2;AC PALESTINA DO PARA;04/12/2020;503,62;10
PA;28301781;2;AC PAU D ARCO;04/12/2020;23,2;500
PA;28301803;2;AC NOVO PROGRESSO;04/12/2020;416,01;10
PA;28301811;2;AC TRAIRAO;04/12/2020;197,79;10
PA;28301820;2;AC VITORIA DO XINGU;04/12/2020;653,95;10
PA;28301838;2;AC PICARRA;04/12/2020;304,58;10
PA;28301889;2;AC NOVA IPIXUNA;04/12/2020;379,71;10
PA;28301901;1;AC TRACUATEUA;04/12/2020;410,17;10
PA;28301919;2;AC PLACAS;04/12/2020;931,08;10
PA;28301935;2;AC CANAA DOS CARAJAS;04/12/2020;1124,17;10
PA;28301960;1;AC CACHOEIRA DO PIRIÁ;04/12/2020;735,95;500
PA;28301978;2;AC BANNACH;04/12/2020;479,52;10
PA;28301986;1;AC OUTEIRO;04/12/2020;0;10
PA;61301;2;AC BAIRRO DA PAZ;07/12/2020;2085,39;10
PA;61467;2;AC MORADA NOVA;07/12/2020;57,53;10
PA;234842;1;AC AMERICANO;07/12/2020;0;10
PA;236856;1;AC CIDADE NOVA VI;07/12/2020;6433,86;3500
PA;423880;2;AC ITACAIUNAS;07/12/2020;823;300
PA;424713;1;AC CASTANHEIRA;07/12/2020;1324,46;300
PA;28300017;1;AC CENTRAL DE BELEM;07/12/2020;7670,67;10
PA;28300025;1;AC ABAETETUBA;07/12/2020;2887,95;10
PA;28300033;1;AC ANANINDEUA;07/12/2020;382,32;500
PA;28300041;1;AC MARITUBA;07/12/2020;1088,92;10
PA;28300050;2;AC TUCURUI;07/12/2020;689,64;10
PA;28300068;2;AC ALENQUER;07/12/2020;2405,53;10
PA;28300076;2;AC ALMEIRIM;07/12/2020;173,8;10
PA;28300084;2;AC ALTAMIRA;07/12/2020;612,59;300000
PA;28300122;1;AC AFUA;07/12/2020;1302;500
PA;28300131;1;AC ANAJAS;07/12/2020;391,41;10
PA;28300149;1;AC BAIAO;07/12/2020;58,92;10
PA;28300157;1;AC BENEVIDES;07/12/2020;1596,34;500
PA;28300173;1;AC BREVES;07/12/2020;370,56;10
PA;28300181;1;AC BRAGANCA;07/12/2020;332,67;10
PA;28300203;1;AC CURRALINHO;07/12/2020;272,49;10
PA;28300211;1;AC CACHOEIRA DO ARARI;07/12/2020;348,1;10
PA;28300220;1;AC BARCARENA;07/12/2020;294,44;10
PA;28300238;1;AC CAMETA;07/12/2020;98,1;10
PA;28300246;1;AC CAPANEMA;07/12/2020;1477,04;10
PA;28300254;1;AC CASTANHAL;07/12/2020;1525,97;10
PA;28300262;1;AC IGARAPE MIRI;07/12/2020;182,2;10
PA;28300289;2;AC CONCEICAO DO ARAGUAIA;07/12/2020;272,99;10
PA;28300301;1;AC PONTA DE PEDRAS;07/12/2020;102,55;10
PA;28300319;1;AC PORTEL;07/12/2020;378,1;10
PA;28300327;1;AC CURUCA;07/12/2020;76,31;10
PA;28300335;1;AC SALVATERRA;07/12/2020;467,96;10
PA;28300343;1;AC SAO SEBASTIAO DA BOA VISTA;07/12/2020;262,24;10
PA;28300351;1;AC ACARA;07/12/2020;395,8;500
PA;28300360;1;AC AUGUSTO CORREA;07/12/2020;464,82;500
PA;28300378;1;AC BONITO;07/12/2020;588,5;500
PA;28300386;2;AC ITAITUBA;07/12/2020;938,89;10
PA;28300394;1;AC IGARAPE ACU;07/12/2020;1060,65;500
PA;28300416;2;AC MARABA;07/12/2020;1836,4;10
PA;28300424;1;AC MARACANA;07/12/2020;309,55;500
PA;28300432;1;AC MARAPANIM;07/12/2020;0;500
PA;28300459;1;AC TAILANDIA;07/12/2020;345,02;10
PA;28300475;1;AC MOCAJUBA;07/12/2020;495,91;10
PA;28300483;1;AC INHANGAPI;07/12/2020;178,92;10
PA;28300491;2;AC MONTE ALEGRE;07/12/2020;342,69;10
PA;28300513;1;AC IRITUIA;07/12/2020;765,35;500
PA;28300521;1;AC MAE DO RIO;07/12/2020;419,56;200
PA;28300530;2;AC OBIDOS;07/12/2020;440,03;10
PA;28300548;1;AC AURORA DO PARA;07/12/2020;346,13;10
PA;28300556;1;AC MAGALHAES BARATA;07/12/2020;198,66;10
PA;28300564;1;AC NOVA TIMBOTEUA;07/12/2020;152,45;500
PA;28300572;1;AC ICOARACI;07/12/2020;355,92;10
PA;28300599;1;AC PRIMAVERA;07/12/2020;866,87;500
PA;28300602;1;AC SANTA ISABEL DO PARA;07/12/2020;616,13;10
PA;28300611;2;AC JACAREACANGA;07/12/2020;4480,81;10
PA;28300629;1;AC SALINOPOLIS;07/12/2020;499,86;10
PA;28300637;1;AC SANTA MARIA DO PARA;07/12/2020;486,4;10
PA;28300645;1;AC SANTAREM NOVO;07/12/2020;0;10
PA;28300653;2;AC SANTAREM;07/12/2020;4841,94;10
PA;28300661;1;AC SANTO ANTONIO DO TAUA;07/12/2020;299,25;10
PA;28300688;2;AC PARAUAPEBAS;07/12/2020;2481,78;10
PA;28300696;1;AC TERRA FIRME;07/12/2020;1403,19;10
PA;28300700;1;AC SAO CAETANO DE ODIVELAS;07/12/2020;448,49;500
PA;28300726;1;AC SAO DOMINGOS DO CAPIM;07/12/2020;345,38;10
PA;28300734;1;AC TOME ACU;07/12/2020;1109,28;10
PA;28300742;1;AC SAO FRANCISCO DO PARA;07/12/2020;492,2;10
PA;28300769;1;AC SAO MIGUEL DO GUAMA;07/12/2020;258,44;500
PA;28300777;1;AC VIGIA;07/12/2020;509,93;500
PA;28300785;1;AC VISEU;07/12/2020;340,79;10
PA;28300793;2;AC BELTERRA;07/12/2020;328,86;300
PA;28300815;1;AC BAGRE;07/12/2020;566,61;10
PA;28300823;2;AC REDENCAO;07/12/2020;9102,46;10
PA;28300831;2;AC JACUNDA;07/12/2020;97,09;10
PA;28300840;1;AC IPIXUNA DO PARA;07/12/2020;0;500
PA;28300858;1;AC MOJU;07/12/2020;122,38;500
PA;28300866;2;AC SANTANA DO ARAGUAIA;07/12/2020;653,44;700
PA;28300874;2;AC BARREIRA DOS CAMPOS;07/12/2020;405,51;10
PA;28300882;2;AC ITUPIRANGA;07/12/2020;259,25;10
PA;28300891;2;AC SAO DOMINGOS DO ARAGUAIA;07/12/2020;693,82;10
PA;28300904;2;AC BRASIL NOVO;07/12/2020;424,44;10
PA;28300912;1;AC QUATIPURU;07/12/2020;284,48;10
PA;28300921;2;AC ABEL FIGUEIREDO;07/12/2020;0;10
PA;28300939;2;AC SAO JOAO DO ARAGUAIA;07/12/2020;71,9;10
PA;28300947;1;AC CAPITAO POCO;07/12/2020;473,69;500
PA;28300963;1;AC PARAGOMINAS;07/12/2020;3110,28;10
PA;28300971;1;AC CABANAGEM;07/12/2020;1109,27;700
PA;28300980;2;AC GURUPA;07/12/2020;102,68;10
PA;28300998;1;AC NAZARE;07/12/2020;2794,98;10
PA;28301013;1;AC TELEGRAFO SEM FIO;07/12/2020;3573,42;10
PA;28301021;2;AC PORTO DE MOZ;07/12/2020;606,34;10
PA;28301030;2;AC SENADOR JOSE PORFIRIO;07/12/2020;220;10
PA;28301048;2;AC AVEIRO;07/12/2020;475,16;10
PA;28301056;2;AC RUROPOLIS;07/12/2020;475,36;10
PA;28301064;2;AC FARO;07/12/2020;393,02;10
PA;28301072;2;AC TERRA SANTA;07/12/2020;394,35;10
PA;28301081;2;AC JURUTI;07/12/2020;278,45;10
PA;28301099;2;AC ORIXIMINA;07/12/2020;248,14;10
PA;28301102;2;AC MOJUI DOS CAMPOS;07/12/2020;304,3;10
PA;28301111;1;AC BUJARU;07/12/2020;489,1;500
PA;28301129;2;AC PRAINHA;07/12/2020;31,73;10
PA;28301137;2;AC RONDON DO PARA;07/12/2020;48,43;700
PA;28301145;2;AC CASTELO DOS SONHOS;07/12/2020;274,96;10
PA;28301153;1;AC OUREM;07/12/2020;479,48;500
PA;28301200;1;AC LIMOEIRO DO AJURU;07/12/2020;203,51;10
PA;28301218;1;AC OEIRAS DO PARA;07/12/2020;472,07;10
PA;28301226;1;AC SANTA CRUZ DO ARARI;07/12/2020;244,75;10
PA;28301234;1;AC JURUNAS;07/12/2020;3,2;10
PA;28301242;1;AC PEDREIRA;07/12/2020;2684,59;1000
PA;28301269;2;AC PORTO TROMBETAS;07/12/2020;83,84;10
PA;28301285;2;AC SAO FELIX DO XINGU;07/12/2020;490,88;10
PA;28301293;2;AC MONTE DOURADO;07/12/2020;1048,22;10
PA;28301366;2;AC RIO MARIA;07/12/2020;401,75;500
PA;28301412;2;AC FLORESTA DO ARAGUAIA;07/12/2020;747,55;10
PA;28301421;2;AC ANAPU;07/12/2020;441,83;10
PA;28301439;2;AC CARAJAS;07/12/2020;265,62;10
PA;28301447;2;AC XINGUARA;07/12/2020;333,13;10
PA;28301455;2;AC TUCUMA;07/12/2020;715,5;10
PA;28301471;2;AC URUARA;07/12/2020;368,95;10
PA;28301480;2;AC SANTA MARIA DAS BARREIRAS;07/12/2020;484,15;10
PA;28301498;1;AC VILA DOS CABANOS;07/12/2020;1298,54;10
PA;28301501;2;AC DOM ELISEU;07/12/2020;413,27;10
PA;28301510;2;AC CURIONOPOLIS;07/12/2020;378,64;10
PA;28301528;2;AC OURILANDIA DO NORTE;07/12/2020;440,62;10
PA;28301536;1;AC SAO JOAO DE PIRABAS;07/12/2020;690;10
PA;28301544;2;AC PACAJA;07/12/2020;461,72;10
PA;28301552;1;AC CONCORDIA DO PARA;07/12/2020;430,67;10
PA;28301561;2;AC SAO GERALDO DO ARAGUAIA;07/12/2020;367,72;10
PA;28301579;2;AC MEDICILANDIA;07/12/2020;209,75;10
PA;28301587;1;AC GARRAFAO DO NORTE;07/12/2020;419,38;10
PA;28301617;2;AC BREJO GRANDE DO ARAGUAIA;07/12/2020;101,54;10
PA;28301625;2;AC BOM JESUS DO TOCANTINS;07/12/2020;190,21;10
PA;28301668;1;AC SANTA BARBARA DO PARA;07/12/2020;544,08;10
PA;28301676;1;AC NOVA ESPERANCA DO PIRIA;07/12/2020;316,19;500
PA;28301684;1;AC SANTA LUZIA DO PARA;07/12/2020;236,51;10
PA;28301692;1;AC TERRA ALTA;07/12/2020;293,28;500
PA;28301706;1;AC ULIANOPOLIS;07/12/2020;339,77;10
PA;28301714;2;AC AGUA AZUL DO NORTE;07/12/2020;403,49;500
PA;28301722;2;AC BREU BRANCO;07/12/2020;1857,51;10
PA;28301731;2;AC CUMARU DO NORTE;07/12/2020;660,05;10
PA;28301749;2;AC ELDORADO DOS CARAJAS;07/12/2020;1982,57;10
PA;28301757;2;AC GOIANESIA DO PARA;07/12/2020;464,58;500
PA;28301765;2;AC NOVO REPARTIMENTO;07/12/2020;251,38;10
PA;28301773;2;AC PALESTINA DO PARA;07/12/2020;461,52;10
PA;28301781;2;AC PAU D ARCO;07/12/2020;0;500
PA;28301803;2;AC NOVO PROGRESSO;07/12/2020;293,26;10
PA;28301811;2;AC TRAIRAO;07/12/2020;164,79;10
PA;28301820;2;AC VITORIA DO XINGU;07/12/2020;768,15;10
PA;28301838;2;AC PICARRA;07/12/2020;334,83;10
PA;28301889;2;AC NOVA IPIXUNA;07/12/2020;499,41;10
PA;28301901;1;AC TRACUATEUA;07/12/2020;457,17;10
PA;28301919;2;AC PLACAS;07/12/2020;980,97;10
PA;28301927;2;AC SAPUCAIA;07/12/2020;188,48;10
PA;28301935;2;AC CANAA DOS CARAJAS;07/12/2020;1124,17;10
PA;28301978;2;AC BANNACH;07/12/2020;435,82;10
PA;28301986;1;AC OUTEIRO;07/12/2020;75,3;10
PA;61301;2;AC BAIRRO DA PAZ;08/12/2020;2873,23;10
PA;61467;2;AC MORADA NOVA;08/12/2020;84,16;10
PA;423880;2;AC ITACAIUNAS;08/12/2020;892,59;300
PA;28300050;2;AC TUCURUI;08/12/2020;1259,58;10
PA;28300068;2;AC ALENQUER;08/12/2020;1576,25;10
PA;28300084;2;AC ALTAMIRA;08/12/2020;578,37;300000
PA;28300149;1;AC BAIAO;08/12/2020;51,42;10
PA;28300173;1;AC BREVES;08/12/2020;682,12;10
PA;28300181;1;AC BRAGANCA;08/12/2020;588,12;10
PA;28300203;1;AC CURRALINHO;08/12/2020;361,49;10
PA;28300211;1;AC CACHOEIRA DO ARARI;08/12/2020;348,1;10
PA;28300220;1;AC BARCARENA;08/12/2020;265,37;10
PA;28300238;1;AC CAMETA;08/12/2020;47,05;10
PA;28300271;1;AC MELGACO;08/12/2020;206,13;10
PA;28300319;1;AC PORTEL;08/12/2020;8,9;10
PA;28300327;1;AC CURUCA;08/12/2020;156,76;10
PA;28300351;1;AC ACARA;08/12/2020;285,42;500
PA;28300360;1;AC AUGUSTO CORREA;08/12/2020;488,05;500
PA;28300378;1;AC BONITO;08/12/2020;102,38;500
PA;28300386;2;AC ITAITUBA;08/12/2020;1804,45;10
PA;28300416;2;AC MARABA;08/12/2020;2059,55;10
PA;28300424;1;AC MARACANA;08/12/2020;317,55;500
PA;28300491;2;AC MONTE ALEGRE;08/12/2020;224,09;10
PA;28300513;1;AC IRITUIA;08/12/2020;773,75;500
PA;28300530;2;AC OBIDOS;08/12/2020;11,02;10
PA;28300556;1;AC MAGALHAES BARATA;08/12/2020;189,54;10
PA;28300611;2;AC JACAREACANGA;08/12/2020;4480,81;10
PA;28300637;1;AC SANTA MARIA DO PARA;08/12/2020;224,02;10
PA;28300661;1;AC SANTO ANTONIO DO TAUA;08/12/2020;337,25;10
PA;28300688;2;AC PARAUAPEBAS;08/12/2020;1693,97;10
PA;28300726;1;AC SAO DOMINGOS DO CAPIM;08/12/2020;364,53;10
PA;28300742;1;AC SAO FRANCISCO DO PARA;08/12/2020;585,2;10
PA;28300785;1;AC VISEU;08/12/2020;524,29;10
PA;28300793;2;AC BELTERRA;08/12/2020;360,54;300
PA;28300815;1;AC BAGRE;08/12/2020;580,61;10
PA;28300823;2;AC REDENCAO;08/12/2020;9715,05;10
PA;28300831;2;AC JACUNDA;08/12/2020;151,46;10
PA;28300840;1;AC IPIXUNA DO PARA;08/12/2020;0;500
PA;28300858;1;AC MOJU;08/12/2020;143,91;500
PA;28300866;2;AC SANTANA DO ARAGUAIA;08/12/2020;170,26;700
PA;28300874;2;AC BARREIRA DOS CAMPOS;08/12/2020;405,51;10
PA;28300882;2;AC ITUPIRANGA;08/12/2020;367,25;10
PA;28300891;2;AC SAO DOMINGOS DO ARAGUAIA;08/12/2020;690,92;10
PA;28300904;2;AC BRASIL NOVO;08/12/2020;499,49;10
PA;28300939;2;AC SAO JOAO DO ARAGUAIA;08/12/2020;125,9;10
PA;28300947;1;AC CAPITAO POCO;08/12/2020;479,55;500
PA;28300963;1;AC PARAGOMINAS;08/12/2020;911,02;10
PA;28301021;2;AC PORTO DE MOZ;08/12/2020;699,34;10
PA;28301030;2;AC SENADOR JOSE PORFIRIO;08/12/2020;310,2;10
PA;28301056;2;AC RUROPOLIS;08/12/2020;260,65;10
PA;28301064;2;AC FARO;08/12/2020;0;10
PA;28301072;2;AC TERRA SANTA;08/12/2020;349,05;10
PA;28301081;2;AC JURUTI;08/12/2020;247,03;10
PA;28301099;2;AC ORIXIMINA;08/12/2020;316,56;10
PA;28301102;2;AC MOJUI DOS CAMPOS;08/12/2020;479,9;10
PA;28301129;2;AC PRAINHA;08/12/2020;166,73;10
PA;28301137;2;AC RONDON DO PARA;08/12/2020;84,05;700
PA;28301145;2;AC CASTELO DOS SONHOS;08/12/2020;456,26;10
PA;28301218;1;AC OEIRAS DO PARA;08/12/2020;71,07;10
PA;28301269;2;AC PORTO TROMBETAS;08/12/2020;204,59;10
PA;28301285;2;AC SAO FELIX DO XINGU;08/12/2020;1033,23;10
PA;28301366;2;AC RIO MARIA;08/12/2020;489,4;500
PA;28301412;2;AC FLORESTA DO ARAGUAIA;08/12/2020;871,75;10
PA;28301421;2;AC ANAPU;08/12/2020;587,58;10
PA;28301439;2;AC CARAJAS;08/12/2020;399,79;10
PA;28301447;2;AC XINGUARA;08/12/2020;349,46;10
PA;28301455;2;AC TUCUMA;08/12/2020;571,35;10
PA;28301471;2;AC URUARA;08/12/2020;499,04;10
PA;28301480;2;AC SANTA MARIA DAS BARREIRAS;08/12/2020;578,84;10
PA;28301498;1;AC VILA DOS CABANOS;08/12/2020;852,52;10
PA;28301501;2;AC DOM ELISEU;08/12/2020;582,23;10
PA;28301510;2;AC CURIONOPOLIS;08/12/2020;416,49;10
PA;28301528;2;AC OURILANDIA DO NORTE;08/12/2020;94,19;10
PA;28301544;2;AC PACAJA;08/12/2020;230,6;10
PA;28301552;1;AC CONCORDIA DO PARA;08/12/2020;573,01;10
PA;28301561;2;AC SAO GERALDO DO ARAGUAIA;08/12/2020;463,22;10
PA;28301587;1;AC GARRAFAO DO NORTE;08/12/2020;246,94;10
PA;28301617;2;AC BREJO GRANDE DO ARAGUAIA;08/12/2020;152,54;10
PA;28301625;2;AC BOM JESUS DO TOCANTINS;08/12/2020;617,21;10
PA;28301676;1;AC NOVA ESPERANCA DO PIRIA;08/12/2020;463,29;500
PA;28301684;1;AC SANTA LUZIA DO PARA;08/12/2020;349,1;10
PA;28301692;1;AC TERRA ALTA;08/12/2020;315,58;500
PA;28301706;1;AC ULIANOPOLIS;08/12/2020;471,87;10
PA;28301714;2;AC AGUA AZUL DO NORTE;08/12/2020;498,04;500
PA;28301722;2;AC BREU BRANCO;08/12/2020;867,47;10
PA;28301731;2;AC CUMARU DO NORTE;08/12/2020;674,05;10
PA;28301749;2;AC ELDORADO DOS CARAJAS;08/12/2020;174,96;10
PA;28301757;2;AC GOIANESIA DO PARA;08/12/2020;281,5;500
PA;28301765;2;AC NOVO REPARTIMENTO;08/12/2020;398,4;10
PA;28301773;2;AC PALESTINA DO PARA;08/12/2020;487,32;10
PA;28301803;2;AC NOVO PROGRESSO;08/12/2020;391,53;10
PA;28301811;2;AC TRAIRAO;08/12/2020;131,31;10
PA;28301820;2;AC VITORIA DO XINGU;08/12/2020;386,1;10
PA;28301838;2;AC PICARRA;08/12/2020;356,83;10
PA;28301889;2;AC NOVA IPIXUNA;08/12/2020;0;10
PA;28301919;2;AC PLACAS;08/12/2020;1107,67;10
PA;28301927;2;AC SAPUCAIA;08/12/2020;406,42;10
PA;28301978;2;AC BANNACH;08/12/2020;487,82;10
PA;28301986;1;AC OUTEIRO;08/12/2020;75,3;10
PA;61301;2;AC BAIRRO DA PAZ;09/12/2020;3485,88;10
PA;61467;2;AC MORADA NOVA;09/12/2020;191,16;10
PA;234842;1;AC AMERICANO;09/12/2020;0;10
PA;236856;1;AC CIDADE NOVA VI;09/12/2020;8705,49;3500
PA;423880;2;AC ITACAIUNAS;09/12/2020;912,27;300
PA;424713;1;AC CASTANHEIRA;09/12/2020;3825,12;300
PA;28300017;1;AC CENTRAL DE BELEM;09/12/2020;6953,77;10
PA;28300025;1;AC ABAETETUBA;09/12/2020;5227,19;10
PA;28300033;1;AC ANANINDEUA;09/12/2020;275,55;500
PA;28300041;1;AC MARITUBA;09/12/2020;1241,48;10
PA;28300050;2;AC TUCURUI;09/12/2020;942,03;10
PA;28300068;2;AC ALENQUER;09/12/2020;1577,86;10
PA;28300076;2;AC ALMEIRIM;09/12/2020;0;10
PA;28300084;2;AC ALTAMIRA;09/12/2020;630,42;300000
PA;28300122;1;AC AFUA;09/12/2020;1369,15;500
PA;28300131;1;AC ANAJAS;09/12/2020;505,19;10
PA;28300149;1;AC BAIAO;09/12/2020;16,51;10
PA;28300157;1;AC BENEVIDES;09/12/2020;608,31;500
PA;28300173;1;AC BREVES;09/12/2020;315,78;10
PA;28300181;1;AC BRAGANCA;09/12/2020;1218,81;10
PA;28300190;1;AC CHAVES;09/12/2020;2446,27;500
PA;28300203;1;AC CURRALINHO;09/12/2020;444,34;10
PA;28300211;1;AC CACHOEIRA DO ARARI;09/12/2020;348,1;10
PA;28300220;1;AC BARCARENA;09/12/2020;326,95;10
PA;28300238;1;AC CAMETA;09/12/2020;416,49;10
PA;28300246;1;AC CAPANEMA;09/12/2020;1345,9;10
PA;28300254;1;AC CASTANHAL;09/12/2020;1643;10
