DR;COD_ORGAO;REOP;ORGAO;DT_MOVIMENTO;SALDO_ATUAL;LIMITEVLR_LIMITE_ECT
TO;75300311;2;AC ANANAS;19/11/2020;416,67;10
TO;75300320;2;AC ARAGUAINA;19/11/2020;558,01;10
TO;75300338;2;AC ARAGUATINS;19/11/2020;404,84;10
TO;75300346;2;AC ARAPOEMA;19/11/2020;311,07;10
TO;75300354;2;AC AXIXA DO TOCANTINS;19/11/2020;406,26;10
TO;75300362;2;AC COLINAS DO TOCANTINS;19/11/2020;197,97;10
TO;75300371;2;AC COUTO DE MAGALHAES;19/11/2020;368,74;10
TO;75300389;2;AC FILADELFIA;19/11/2020;237,72;10
TO;75300397;2;AC GOIATINS;19/11/2020;314,83;10
TO;75300401;2;AC GUARAI;19/11/2020;467,89;10
TO;75300419;2;AC ITACAJA;19/11/2020;77,64;10
TO;75300443;2;AC NAZARE;19/11/2020;524,85;10
TO;75300451;2;AC PEDRO AFONSO;19/11/2020;698,6;10
TO;75300460;2;AC PRESIDENTE KENNEDY;19/11/2020;600,55;10
TO;75300478;2;AC SÃO SEBASTIÃO DO TOCANTINS;19/11/2020;330,64;10
TO;75300486;2;AC SITIO NOVO DO TOCANTINS;19/11/2020;283,36;10
TO;75300494;2;AC TOCANTINÓPOLIS;19/11/2020;173,01;10
TO;75300508;2;AC XAMBIOA;19/11/2020;527,95;10
TO;75300516;2;AC NOVA OLINDA;19/11/2020;155,39;10
TO;75300524;2;AC WANDERLANDIA;19/11/2020;286,92;10
TO;75300532;1;AC FATIMA;19/11/2020;166,48;10
TO;75300559;1;AC ALMAS;19/11/2020;0;10
TO;75300567;1;AC PINDORAMA DO TOCANTINS;19/11/2020;124,16;10
TO;75300575;1;AC PALMEIROPOLIS;19/11/2020;431,66;10
TO;75300583;2;AC COLMEIA;19/11/2020;0;10
TO;75300591;1;AC LIZARDA;19/11/2020;91,31;10
TO;75300605;2;AC AUGUSTINOPOLIS;19/11/2020;341,71;10
TO;75300613;1;AC PALMAS;19/11/2020;1803,83;10
TO;75300621;1;AC ALIANCA DO TOCANTINS;19/11/2020;167,92;10
TO;75300630;1;AC APARECIDA DO RIO NEGRO;19/11/2020;12;10
TO;75300656;2;AC BERNADO SAYÃO;19/11/2020;125,01;10
TO;75300664;2;AC BURITI DO TOCANTINS;19/11/2020;553,94;10
TO;75300672;1;AC CASEARA;19/11/2020;290,33;10
TO;75300681;1;AC COMBINADO;19/11/2020;464,28;10
TO;75300699;1;AC DIVINOPOLIS DO TOCANTINS;19/11/2020;564,07;10
TO;75300702;2;AC GOIANORTE;19/11/2020;399,13;10
TO;75300711;1;AC MARIANOPOLIS DO NORTE;19/11/2020;317,58;10
TO;75300729;1;AC NOVA ROSALANDIA;19/11/2020;408,17;10
TO;75300737;2;AC PEQUIZEIRO;19/11/2020;194,17;10
TO;75300745;2;AC PRAIA NORTE;19/11/2020;105,1;10
TO;75300753;1;AC PORTO ALEGRE DO TOCANTINS;19/11/2020;185,18;10
TO;75300761;1;AC SANTA ROSA DO TOCANTINS;19/11/2020;897,4;10
TO;75300770;2;AC SAMPAIO;19/11/2020;257,53;10
TO;75300788;1;AC SANTA TEREZA DO TOCANTINS;19/11/2020;0;10
TO;75300796;1;AC SAO VALERIO DA NATIVIDADE;19/11/2020;232,85;10
TO;75300800;2;AC CARRASCO BONITO;19/11/2020;79,44;10
TO;75300818;1;AC LAGEADO;19/11/2020;212;300
TO;75300834;2;AC RIO DOS BOIS;19/11/2020;280,14;10
TO;75300842;1;AC ABREULANDIA;19/11/2020;126,12;10
TO;75300851;2;AC ANGICO;19/11/2020;362,96;10
TO;75300869;2;AC ARAGOMINAS;19/11/2020;102,41;10
TO;75300877;2;AC ARAGUANA;19/11/2020;555,55;10
TO;75300885;2;AC BRASILANDIA DO TOCANTINS;19/11/2020;295,64;10
TO;75300893;2;AC CACHOERINHA;19/11/2020;527,26;10
TO;75300907;2;AC CAMPOS LINDOS;19/11/2020;396,32;10
TO;75300915;1;AC CARIRI DO TOCANTINS;19/11/2020;354,5;10
TO;75300923;2;AC CARMOLANDIA;19/11/2020;68,54;10
TO;75300931;2;AC DARCINÓPOLIS;19/11/2020;466;10
TO;75300940;2;AC ESPERANTINA;19/11/2020;14;10
TO;75300958;2;AC FORTALEZA DO TABOCAO;19/11/2020;152,36;10
TO;75300966;2;AC ITAPIRATINS;19/11/2020;437,21;10
TO;75300974;1;AC JAU DO TOCANTINS;19/11/2020;260,94;10
TO;75300982;1;AC LAGOA DA CONFUSAO;19/11/2020;261,21;10
TO;75300991;1;AC LAGOA DO TOCANTINS;19/11/2020;247,39;10
TO;75301008;2;AC MAURILANDIA DO TOCANTINS;19/11/2020;180,97;10
TO;75301016;2;AC PALMEIRAS DO TOCANTINS;19/11/2020;62,37;10
TO;75301024;2;AC MURICILANDIA;19/11/2020;181;10
TO;75301032;1;AC NOVO ALEGRE;19/11/2020;97,58;10
TO;75301041;1;AC NOVO JARDIM;19/11/2020;104,34;10
TO;75301059;2;AC PALMEIRANTE;19/11/2020;147,14;10
TO;75301067;2;AC PAU D´ARCO;19/11/2020;3,83;10
TO;75301075;2;AC PIRAQUE;19/11/2020;95,35;10
TO;75301083;2;AC RECURSOLANDIA;19/11/2020;221,05;10
TO;75301091;2;AC RIACHINHO;19/11/2020;0;10
TO;75301105;1;AC SANDOLANDIA;19/11/2020;7,2;10
TO;75301113;2;AC SANTA FÉ DO ARAGUAIA;19/11/2020;704,88;10
TO;75301121;2;AC SANTA MARIA DO TOCANTINS;19/11/2020;284,1;10
TO;75301130;2;AC SÃO BENTO DO TOCANTINS;19/11/2020;84,4;10
TO;75301148;2;AC SAO MIGUEL DO TOCANTINS;19/11/2020;77,05;10
TO;75301164;1;AC SUCUPIRA;19/11/2020;355,85;10
TO;75301172;1;AC TAIPAS DO TOCANTINS;19/11/2020;221,21;10
TO;75301181;1;AC TAQUARALTO;19/11/2020;808,61;10
TO;75301199;2;AC CENTENARIO;19/11/2020;143,03;10
TO;75301202;2;AC AGUIARNOPOLIS;19/11/2020;923,41;10
TO;75301211;2;AC BARRA DO OURO DO TOCANTINS;19/11/2020;363,43;10
TO;75301229;2;AC BANDEIRANTES DO TOCANTINS;19/11/2020;474,62;10
TO;75301237;2;AC JUARINA;19/11/2020;0;10
TO;75301245;2;AC LUZINOPOLIS;19/11/2020;77,5;10
TO;75301253;1;AC MATEIROS;19/11/2020;2130,67;10
TO;75301261;1;AC SAO FELIX DO TOCANTINS;19/11/2020;350,01;10
TO;75301288;1;AC JK PALMAS/TO;19/11/2020;1399,2;10
TO;75301326;1;AC MONTE SANTO DO TOCANTINS;19/11/2020;297,89;500
TO;75301334;1;AC CHAPADA DE AREIA;19/11/2020;14,5;500
TO;75301342;1;AC CRIXAS DO TOCANTINS;19/11/2020;430,8;300
TO;75301351;1;AC LAVANDEIRA;19/11/2020;375,02;10
TO;75301369;2;AC TUPIRATINS;19/11/2020;371,95;10
TO;75301377;2;AC TUPIRAMA;19/11/2020;357,22;300
TO;75301385;1;AC IPUEIRAS;19/11/2020;0;10
TO;75301423;1;AC PUGMIL;19/11/2020;41,56;10
TO;75301431;1;AC ALVORADA;19/11/2020;287,03;10
TO;75301458;1;AC ARAGUACU;19/11/2020;377,19;10
TO;75301466;1;AC BREJINHO DE NAZARE;19/11/2020;556,81;10
TO;75301474;1;AC CRISTALANDIA;19/11/2020;366,44;10
TO;75301482;1;AC DOIS IRMAOS DO TOCANTINS;19/11/2020;0;10
TO;75301491;1;AC DUERE;19/11/2020;1277,1;10
TO;75301504;1;AC FORMOSO DO ARAGUAIA;19/11/2020;374,06;10
TO;75301521;2;AC BABAÇULANDIA;19/11/2020;0;10
TO;75301547;1;AC TEOTONIO SEGURADO;19/11/2020;0;10
TO;61596;1;AC RODOVIÁRIA - TO;20/11/2020;471,46;10
TO;61757;1;AC VIA PALMAS BRASIL;20/11/2020;68,18;1500
TO;75300125;1;AC NOVO ACORDO;20/11/2020;582,76;10
TO;75300133;1;AC PARAISO DO TOCANTINS;20/11/2020;1185,86;10
TO;75300141;1;AC PEIXE;20/11/2020;115,42;10
TO;75300150;1;AC FIGUEIROPOLIS;20/11/2020;439,51;10
TO;75300168;1;AC PIUM;20/11/2020;358,32;10
TO;75300176;1;AC TOCANTINIA;20/11/2020;17,5;10
TO;75300214;1;AC CONCEICAO DO TOCANTINS;20/11/2020;199,63;10
TO;75300222;1;AC DIANOPOLIS;20/11/2020;311,04;10
TO;75300231;1;AC NATIVIDADE;20/11/2020;136,67;10
TO;75300257;1;AC PONTE ALTA DO BOM JESUS;20/11/2020;180,71;10
TO;75300265;1;AC TAGUATINGA;20/11/2020;627,5;10
TO;75300281;1;AC GURUPI;20/11/2020;365,11;10
TO;75300290;1;AC PONTE ALTA DO TOCANTINS;20/11/2020;352,73;10
TO;75300303;1;AC RIO SONO;20/11/2020;220,92;10
TO;75300311;2;AC ANANAS;20/11/2020;438,67;10
TO;75300320;2;AC ARAGUAINA;20/11/2020;511,87;10
TO;75300338;2;AC ARAGUATINS;20/11/2020;282,61;10
TO;75300346;2;AC ARAPOEMA;20/11/2020;0;10
TO;75300354;2;AC AXIXA DO TOCANTINS;20/11/2020;427,36;10
TO;75300362;2;AC COLINAS DO TOCANTINS;20/11/2020;430,46;10
TO;75300371;2;AC COUTO DE MAGALHAES;20/11/2020;0;10
TO;75300389;2;AC FILADELFIA;20/11/2020;287,52;10
TO;75300397;2;AC GOIATINS;20/11/2020;211,67;10
TO;75300401;2;AC GUARAI;20/11/2020;462,96;10
TO;75300419;2;AC ITACAJA;20/11/2020;154,54;10
TO;75300435;2;AC ITAPORA DO TOCANTINS;20/11/2020;472,69;10
TO;75300451;2;AC PEDRO AFONSO;20/11/2020;925,12;10
TO;75300460;2;AC PRESIDENTE KENNEDY;20/11/2020;604,15;10
TO;75300478;2;AC SÃO SEBASTIÃO DO TOCANTINS;20/11/2020;355,39;10
TO;75300486;2;AC SITIO NOVO DO TOCANTINS;20/11/2020;393,2;10
TO;75300508;2;AC XAMBIOA;20/11/2020;680,07;10
TO;75300516;2;AC NOVA OLINDA;20/11/2020;431,48;10
TO;75300524;2;AC WANDERLANDIA;20/11/2020;365,53;10
TO;75300532;1;AC FATIMA;20/11/2020;51,5;10
TO;75300559;1;AC ALMAS;20/11/2020;0;10
TO;75300575;1;AC PALMEIROPOLIS;20/11/2020;102;10
TO;75300583;2;AC COLMEIA;20/11/2020;39,5;10
TO;75300591;1;AC LIZARDA;20/11/2020;0;10
TO;75300605;2;AC AUGUSTINOPOLIS;20/11/2020;343,44;10
TO;75300613;1;AC PALMAS;20/11/2020;2115,56;10
TO;75300621;1;AC ALIANCA DO TOCANTINS;20/11/2020;203,92;10
TO;75300630;1;AC APARECIDA DO RIO NEGRO;20/11/2020;0;10
TO;75300656;2;AC BERNADO SAYÃO;20/11/2020;161,01;10
TO;75300664;2;AC BURITI DO TOCANTINS;20/11/2020;442,11;10
TO;75300672;1;AC CASEARA;20/11/2020;372,46;10
TO;75300681;1;AC COMBINADO;20/11/2020;280,42;10
TO;75300699;1;AC DIVINOPOLIS DO TOCANTINS;20/11/2020;583,07;10
TO;75300711;1;AC MARIANOPOLIS DO NORTE;20/11/2020;365,18;10
TO;75300729;1;AC NOVA ROSALANDIA;20/11/2020;408,17;10
TO;75300737;2;AC PEQUIZEIRO;20/11/2020;336,57;10
TO;75300745;2;AC PRAIA NORTE;20/11/2020;167,1;10
TO;75300753;1;AC PORTO ALEGRE DO TOCANTINS;20/11/2020;230,18;10
TO;75300761;1;AC SANTA ROSA DO TOCANTINS;20/11/2020;976,9;10
TO;75300770;2;AC SAMPAIO;20/11/2020;302,58;10
TO;75300788;1;AC SANTA TEREZA DO TOCANTINS;20/11/2020;0;10
TO;75300796;1;AC SAO VALERIO DA NATIVIDADE;20/11/2020;232,85;10
TO;75300800;2;AC CARRASCO BONITO;20/11/2020;79,44;10
TO;75300842;1;AC ABREULANDIA;20/11/2020;126,12;10
TO;75300851;2;AC ANGICO;20/11/2020;24;10
TO;75300869;2;AC ARAGOMINAS;20/11/2020;102,41;10
TO;75300877;2;AC ARAGUANA;20/11/2020;668,55;10
TO;75300885;2;AC BRASILANDIA DO TOCANTINS;20/11/2020;295,64;10
TO;75300893;2;AC CACHOERINHA;20/11/2020;527,26;10
TO;75300907;2;AC CAMPOS LINDOS;20/11/2020;510,32;10
TO;75300915;1;AC CARIRI DO TOCANTINS;20/11/2020;471,88;10
TO;75300923;2;AC CARMOLANDIA;20/11/2020;161,98;10
TO;75300931;2;AC DARCINÓPOLIS;20/11/2020;148,29;10
TO;75300940;2;AC ESPERANTINA;20/11/2020;82;10
TO;75300958;2;AC FORTALEZA DO TABOCAO;20/11/2020;253,9;10
TO;75300966;2;AC ITAPIRATINS;20/11/2020;454,81;10
TO;75300974;1;AC JAU DO TOCANTINS;20/11/2020;260,94;10
TO;75300982;1;AC LAGOA DA CONFUSAO;20/11/2020;283,21;10
TO;75300991;1;AC LAGOA DO TOCANTINS;20/11/2020;247,39;10
TO;75301008;2;AC MAURILANDIA DO TOCANTINS;20/11/2020;200,65;10
TO;75301016;2;AC PALMEIRAS DO TOCANTINS;20/11/2020;62,37;10
TO;75301032;1;AC NOVO ALEGRE;20/11/2020;97,58;10
TO;75301041;1;AC NOVO JARDIM;20/11/2020;109,34;10
TO;75301059;2;AC PALMEIRANTE;20/11/2020;157,74;10
TO;75301067;2;AC PAU D´ARCO;20/11/2020;0;10
TO;75301075;2;AC PIRAQUE;20/11/2020;112,35;10
TO;75301083;2;AC RECURSOLANDIA;20/11/2020;247,35;10
TO;75301091;2;AC RIACHINHO;20/11/2020;0;10
TO;75301105;1;AC SANDOLANDIA;20/11/2020;0;10
TO;75301113;2;AC SANTA FÉ DO ARAGUAIA;20/11/2020;1017,14;10
TO;75301121;2;AC SANTA MARIA DO TOCANTINS;20/11/2020;369,6;10
TO;75301130;2;AC SÃO BENTO DO TOCANTINS;20/11/2020;0;10
TO;75301148;2;AC SAO MIGUEL DO TOCANTINS;20/11/2020;133,05;10
TO;75301156;1;AC SAO SALVADOR DO TOCANTINS;20/11/2020;903,25;500
TO;75301164;1;AC SUCUPIRA;20/11/2020;355,85;10
TO;75301172;1;AC TAIPAS DO TOCANTINS;20/11/2020;233,21;10
TO;75301181;1;AC TAQUARALTO;20/11/2020;734,75;10
TO;75301202;2;AC AGUIARNOPOLIS;20/11/2020;1063,91;10
TO;75301211;2;AC BARRA DO OURO DO TOCANTINS;20/11/2020;263,43;10
TO;75301229;2;AC BANDEIRANTES DO TOCANTINS;20/11/2020;474,62;10
TO;75301237;2;AC JUARINA;20/11/2020;0;10
TO;75301245;2;AC LUZINOPOLIS;20/11/2020;77,5;10
TO;75301253;1;AC MATEIROS;20/11/2020;2130,67;10
TO;75301261;1;AC SAO FELIX DO TOCANTINS;20/11/2020;350,01;10
TO;75301270;1;AC TALISMÃ;20/11/2020;380,06;10
TO;75301288;1;AC JK PALMAS/TO;20/11/2020;1387,73;10
TO;75301326;1;AC MONTE SANTO DO TOCANTINS;20/11/2020;297,89;500
TO;75301334;1;AC CHAPADA DE AREIA;20/11/2020;14,5;500
TO;75301342;1;AC CRIXAS DO TOCANTINS;20/11/2020;440;300
TO;75301351;1;AC LAVANDEIRA;20/11/2020;375,02;10
TO;75301369;2;AC TUPIRATINS;20/11/2020;383,95;10
TO;75301377;2;AC TUPIRAMA;20/11/2020;419,82;300
TO;75301407;2;AC SANTA TEREZINHA DO TOCANTINS;20/11/2020;393,12;10
TO;75301423;1;AC PUGMIL;20/11/2020;0;10
TO;75301431;1;AC ALVORADA;20/11/2020;373,28;10
TO;75301440;1;AC ARAGUACEMA;20/11/2020;183,01;10
TO;75301458;1;AC ARAGUACU;20/11/2020;181,89;10
TO;75301466;1;AC BREJINHO DE NAZARE;20/11/2020;156,81;10
TO;75301474;1;AC CRISTALANDIA;20/11/2020;401,44;10
TO;75301482;1;AC DOIS IRMAOS DO TOCANTINS;20/11/2020;0;10
TO;75301491;1;AC DUERE;20/11/2020;1483,1;10
TO;75301504;1;AC FORMOSO DO ARAGUAIA;20/11/2020;295,43;10
TO;75301521;2;AC BABAÇULANDIA;20/11/2020;0;10
TO;75301547;1;AC TEOTONIO SEGURADO;20/11/2020;300,39;10
TO;75301547;1;AC TEOTONIO SEGURADO;21/11/2020;300,39;10
TO;61596;1;AC RODOVIÁRIA - TO;23/11/2020;369,64;10
TO;61757;1;AC VIA PALMAS BRASIL;23/11/2020;354,21;1500
TO;75300095;1;AC MIRACEMA DO TOCANTINS;23/11/2020;63,85;10
TO;75300109;1;AC MIRANORTE;23/11/2020;275,22;10
TO;75300117;1;AC MONTE DO CARMO;23/11/2020;176,48;10
TO;75300125;1;AC NOVO ACORDO;23/11/2020;657,36;10
TO;75300133;1;AC PARAISO DO TOCANTINS;23/11/2020;1195,34;10
TO;75300141;1;AC PEIXE;23/11/2020;214,87;10
TO;75300150;1;AC FIGUEIROPOLIS;23/11/2020;472,41;10
TO;75300168;1;AC PIUM;23/11/2020;358,32;10
TO;75300176;1;AC TOCANTINIA;23/11/2020;17,5;10
TO;75300192;1;AC ARRAIAS;23/11/2020;364,68;10
TO;75300214;1;AC CONCEICAO DO TOCANTINS;23/11/2020;199,63;10
TO;75300222;1;AC DIANOPOLIS;23/11/2020;471,67;10
TO;75300231;1;AC NATIVIDADE;23/11/2020;117,92;10
TO;75300257;1;AC PONTE ALTA DO BOM JESUS;23/11/2020;328,64;10
TO;75300265;1;AC TAGUATINGA;23/11/2020;670,31;10
TO;75300273;1;AC PORTO NACIONAL;23/11/2020;500;10
TO;75300281;1;AC GURUPI;23/11/2020;281,68;10
TO;75300290;1;AC PONTE ALTA DO TOCANTINS;23/11/2020;344,39;10
TO;75300303;1;AC RIO SONO;23/11/2020;220,92;10
TO;75300311;2;AC ANANAS;23/11/2020;588,9;10
TO;75300320;2;AC ARAGUAINA;23/11/2020;691,07;10
TO;75300338;2;AC ARAGUATINS;23/11/2020;480,53;10
TO;75300346;2;AC ARAPOEMA;23/11/2020;28,91;10
TO;75300354;2;AC AXIXA DO TOCANTINS;23/11/2020;447,38;10
TO;75300362;2;AC COLINAS DO TOCANTINS;23/11/2020;258,54;10
TO;75300371;2;AC COUTO DE MAGALHAES;23/11/2020;0;10
TO;75300389;2;AC FILADELFIA;23/11/2020;376,32;10
TO;75300397;2;AC GOIATINS;23/11/2020;265,07;10
TO;75300401;2;AC GUARAI;23/11/2020;405,33;10
TO;75300419;2;AC ITACAJA;23/11/2020;302,6;10
TO;75300451;2;AC PEDRO AFONSO;23/11/2020;201,62;10
TO;75300460;2;AC PRESIDENTE KENNEDY;23/11/2020;628,15;10
TO;75300478;2;AC SÃO SEBASTIÃO DO TOCANTINS;23/11/2020;426,24;10
TO;75300486;2;AC SITIO NOVO DO TOCANTINS;23/11/2020;393,2;10
TO;75300494;2;AC TOCANTINÓPOLIS;23/11/2020;587,37;10
TO;75300508;2;AC XAMBIOA;23/11/2020;700,27;10
TO;75300516;2;AC NOVA OLINDA;23/11/2020;427,11;10
TO;75300524;2;AC WANDERLANDIA;23/11/2020;372,58;10
TO;75300532;1;AC FATIMA;23/11/2020;51,5;10
TO;75300541;1;AC SILVANOPOLIS;23/11/2020;261,95;10
TO;75300559;1;AC ALMAS;23/11/2020;0;10
TO;75300575;1;AC PALMEIROPOLIS;23/11/2020;188,23;10
TO;75300583;2;AC COLMEIA;23/11/2020;0;10
TO;75300591;1;AC LIZARDA;23/11/2020;27;10
TO;75300605;2;AC AUGUSTINOPOLIS;23/11/2020;332,43;10
TO;75300613;1;AC PALMAS;23/11/2020;1911,43;10
TO;75300621;1;AC ALIANCA DO TOCANTINS;23/11/2020;239,92;10
TO;75300648;1;AC BARROLANDIA;23/11/2020;300,89;10
TO;75300656;2;AC BERNADO SAYÃO;23/11/2020;380,01;10
TO;75300664;2;AC BURITI DO TOCANTINS;23/11/2020;750,91;10
TO;75300672;1;AC CASEARA;23/11/2020;80,65;10
TO;75300681;1;AC COMBINADO;23/11/2020;330,63;10
TO;75300699;1;AC DIVINOPOLIS DO TOCANTINS;23/11/2020;613,42;10
TO;75300702;2;AC GOIANORTE;23/11/2020;459,97;10
TO;75300711;1;AC MARIANOPOLIS DO NORTE;23/11/2020;503,35;10
TO;75300729;1;AC NOVA ROSALANDIA;23/11/2020;408,17;10
TO;75300737;2;AC PEQUIZEIRO;23/11/2020;446,07;10
TO;75300745;2;AC PRAIA NORTE;23/11/2020;224,1;10
TO;75300761;1;AC SANTA ROSA DO TOCANTINS;23/11/2020;1000,05;10
TO;75300770;2;AC SAMPAIO;23/11/2020;345,13;10
TO;75300788;1;AC SANTA TEREZA DO TOCANTINS;23/11/2020;0;10
TO;75300796;1;AC SAO VALERIO DA NATIVIDADE;23/11/2020;232,85;10
TO;75300800;2;AC CARRASCO BONITO;23/11/2020;79,44;10
TO;75300818;1;AC LAGEADO;23/11/2020;238,85;300
TO;75300826;1;AC RIO DA CONCEICAO;23/11/2020;320;500
TO;75300842;1;AC ABREULANDIA;23/11/2020;208,52;10
TO;75300851;2;AC ANGICO;23/11/2020;63,45;10
TO;75300869;2;AC ARAGOMINAS;23/11/2020;74,31;10
TO;75300877;2;AC ARAGUANA;23/11/2020;87,02;10
TO;75300885;2;AC BRASILANDIA DO TOCANTINS;23/11/2020;330,04;10
TO;75300893;2;AC CACHOERINHA;23/11/2020;527,26;10
TO;75300907;2;AC CAMPOS LINDOS;23/11/2020;267,51;10
TO;75300915;1;AC CARIRI DO TOCANTINS;23/11/2020;515,72;10
TO;75300923;2;AC CARMOLANDIA;23/11/2020;356,6;10
TO;75300931;2;AC DARCINÓPOLIS;23/11/2020;348,63;10
TO;75300940;2;AC ESPERANTINA;23/11/2020;82;10
TO;75300958;2;AC FORTALEZA DO TABOCAO;23/11/2020;284,1;10
TO;75300966;2;AC ITAPIRATINS;23/11/2020;454,81;10
TO;75300974;1;AC JAU DO TOCANTINS;23/11/2020;325,39;10
TO;75300982;1;AC LAGOA DA CONFUSAO;23/11/2020;89,79;10
TO;75300991;1;AC LAGOA DO TOCANTINS;23/11/2020;247,39;10
TO;75301008;2;AC MAURILANDIA DO TOCANTINS;23/11/2020;190,26;10
TO;75301016;2;AC PALMEIRAS DO TOCANTINS;23/11/2020;75,17;10
TO;75301024;2;AC MURICILANDIA;23/11/2020;144;10
TO;75301032;1;AC NOVO ALEGRE;23/11/2020;97,58;10
TO;75301041;1;AC NOVO JARDIM;23/11/2020;60,14;10
TO;75301059;2;AC PALMEIRANTE;23/11/2020;157,74;10
TO;75301067;2;AC PAU D´ARCO;23/11/2020;0;10
TO;75301075;2;AC PIRAQUE;23/11/2020;115,95;10
TO;75301083;2;AC RECURSOLANDIA;23/11/2020;302,35;10
TO;75301091;2;AC RIACHINHO;23/11/2020;0;10
TO;75301105;1;AC SANDOLANDIA;23/11/2020;0;10
TO;75301113;2;AC SANTA FÉ DO ARAGUAIA;23/11/2020;1058,89;10
TO;75301121;2;AC SANTA MARIA DO TOCANTINS;23/11/2020;369,6;10
TO;75301130;2;AC SÃO BENTO DO TOCANTINS;23/11/2020;107,44;10
TO;75301148;2;AC SAO MIGUEL DO TOCANTINS;23/11/2020;29,04;10
TO;75301156;1;AC SAO SALVADOR DO TOCANTINS;23/11/2020;917,25;500
TO;75301164;1;AC SUCUPIRA;23/11/2020;355,85;10
TO;75301172;1;AC TAIPAS DO TOCANTINS;23/11/2020;233,21;10
TO;75301181;1;AC TAQUARALTO;23/11/2020;1423,02;10
TO;75301199;2;AC CENTENARIO;23/11/2020;206,13;10
TO;75301202;2;AC AGUIARNOPOLIS;23/11/2020;1355,8;10
TO;75301211;2;AC BARRA DO OURO DO TOCANTINS;23/11/2020;265,01;10
TO;75301229;2;AC BANDEIRANTES DO TOCANTINS;23/11/2020;364,82;10
TO;75301237;2;AC JUARINA;23/11/2020;0;10
TO;75301245;2;AC LUZINOPOLIS;23/11/2020;101,5;10
TO;75301253;1;AC MATEIROS;23/11/2020;2206,77;10
TO;75301261;1;AC SAO FELIX DO TOCANTINS;23/11/2020;353,61;10
TO;75301288;1;AC JK PALMAS/TO;23/11/2020;1409,8;10
TO;75301326;1;AC MONTE SANTO DO TOCANTINS;23/11/2020;300,23;500
TO;75301342;1;AC CRIXAS DO TOCANTINS;23/11/2020;490,95;300
TO;75301351;1;AC LAVANDEIRA;23/11/2020;435,62;10
TO;75301369;2;AC TUPIRATINS;23/11/2020;393,95;10
TO;75301377;2;AC TUPIRAMA;23/11/2020;446,52;300
TO;75301385;1;AC IPUEIRAS;23/11/2020;0;10
TO;75301407;2;AC SANTA TEREZINHA DO TOCANTINS;23/11/2020;499,09;10
TO;75301415;1;AC OLIVEIRA DE FATIMA;23/11/2020;7,2;300
TO;75301423;1;AC PUGMIL;23/11/2020;30,04;10
TO;75301431;1;AC ALVORADA;23/11/2020;278,68;10
TO;75301440;1;AC ARAGUACEMA;23/11/2020;208,06;10
TO;75301466;1;AC BREJINHO DE NAZARE;23/11/2020;156,81;10
TO;75301474;1;AC CRISTALANDIA;23/11/2020;105,19;10
TO;75301482;1;AC DOIS IRMAOS DO TOCANTINS;23/11/2020;81,55;10
TO;75301491;1;AC DUERE;23/11/2020;1497,1;10
TO;75301504;1;AC FORMOSO DO ARAGUAIA;23/11/2020;542,49;10
TO;75301521;2;AC BABAÇULANDIA;23/11/2020;0;10
TO;75301547;1;AC TEOTONIO SEGURADO;23/11/2020;470,78;10
TO;61596;1;AC RODOVIÁRIA - TO;24/11/2020;203,59;10
TO;61757;1;AC VIA PALMAS BRASIL;24/11/2020;748,65;1500
TO;75300095;1;AC MIRACEMA DO TOCANTINS;24/11/2020;80,84;10
TO;75300109;1;AC MIRANORTE;24/11/2020;368,14;10
TO;75300117;1;AC MONTE DO CARMO;24/11/2020;197,45;10
TO;75300125;1;AC NOVO ACORDO;24/11/2020;422,11;10
TO;75300133;1;AC PARAISO DO TOCANTINS;24/11/2020;1179;10
TO;75300141;1;AC PEIXE;24/11/2020;255,22;10
TO;75300150;1;AC FIGUEIROPOLIS;24/11/2020;174,94;10
TO;75300168;1;AC PIUM;24/11/2020;436,61;10
TO;75300176;1;AC TOCANTINIA;24/11/2020;44,25;10
TO;75300192;1;AC ARRAIAS;24/11/2020;440,68;10
TO;75300206;1;AC AURORA DO TOCANTINS;24/11/2020;81,47;10
TO;75300214;1;AC CONCEICAO DO TOCANTINS;24/11/2020;331,63;10
TO;75300222;1;AC DIANOPOLIS;24/11/2020;253,65;10
TO;75300231;1;AC NATIVIDADE;24/11/2020;307,32;10
TO;75300249;1;AC PARANA;24/11/2020;484,46;300
TO;75300257;1;AC PONTE ALTA DO BOM JESUS;24/11/2020;334,05;10
TO;75300265;1;AC TAGUATINGA;24/11/2020;732,51;10
TO;75300273;1;AC PORTO NACIONAL;24/11/2020;500;10
TO;75300281;1;AC GURUPI;24/11/2020;1932,56;10
TO;75300290;1;AC PONTE ALTA DO TOCANTINS;24/11/2020;340,04;10
TO;75300303;1;AC RIO SONO;24/11/2020;170,08;10
TO;75300311;2;AC ANANAS;24/11/2020;161,65;10
TO;75300320;2;AC ARAGUAINA;24/11/2020;745,97;10
TO;75300338;2;AC ARAGUATINS;24/11/2020;57,99;10
TO;75300346;2;AC ARAPOEMA;24/11/2020;156,06;10
TO;75300354;2;AC AXIXA DO TOCANTINS;24/11/2020;405,72;10
TO;75300362;2;AC COLINAS DO TOCANTINS;24/11/2020;216,76;10
TO;75300371;2;AC COUTO DE MAGALHAES;24/11/2020;0;10
TO;75300389;2;AC FILADELFIA;24/11/2020;422,06;10
TO;75300397;2;AC GOIATINS;24/11/2020;410,27;10
TO;75300401;2;AC GUARAI;24/11/2020;464,5;10
